robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
3,1,"[0.30988978087312696, 0.7150000980340177]","[0.20033155121842627, 0.8577591891930944]","[0.38324558134548853, 0.728092006622886]","[0.3511569001596522, -0.2619527468581904]","[0.20444529921492907, -0.2881365640359271]","[0.14671160094472313, 0.026183817177736657]",0.03293841094698173
3,2,"[0.30918746707280764, 0.715524003527734]","[0.20033155121842627, 0.8577591891930944]","[0.4263890999816562, 0.7113918699308349]","[0.3695197206854878, -0.3522965909229352]","[0.19427150512699304, -0.2836439446113408]","[0.2344032658176971, -0.008264267193798247]",0.033455788186211984
3,3,"[0.30844842763143665, 0.71622859670958]","[0.20033155121842627, 0.8577591891930944]","[0.45944820025726585, 0.693001289703577]","[0.38805876470033907, -0.39261247024006285]","[0.18603379830085492, -0.2784157235658282]","[0.3019995452516584, -0.0464546140120059]",0.0340542114864211
3,4,"[0.307672310102036, 0.7170138216500601]","[0.20033155121842627, 0.8577591891930944]","[0.4864100131283492, 0.6768220041709423]","[0.399709733260351, -0.40754304864981306]","[0.1789339771619568, -0.27345237159024494]","[0.3574754060526264, -0.08038363495823564]",0.03468755187007276
3,5,"[0.3068728906355153, 0.7178289077473597]","[0.20033155121842627, 0.8577591891930944]","[0.5087192943263941, 0.6631037167429732]","[0.40214684074681684, -0.4110285400448661]","[0.17271339809600234, -0.2689155246905919]","[0.4036928073817575, -0.1094503820087731]",0.03530522239161065
3,6,"[0.30606859695402167, 0.7186509648274495]","[0.20033155121842627, 0.8577591891930944]","[0.527251902870753, 0.6515458012252827]","[0.3968969794917363, -0.40839171608814073]","[0.16723743028784452, -0.2647954160108563]","[0.4423666118334626, -0.13421032720433357]",0.03587393670688677
3,7,"[0.3052748029950382, 0.7194677482596258]","[0.20033155121842627, 0.8577591891930944]","[0.5426699559998636, 0.6418040305572277]","[0.3861345736031473, -0.4020309541286359]","[0.1624074729522587, -0.2610501383264575]","[0.4747903060096508, -0.1553274354047962]",0.03637641990065861
3,8,"[0.3045025338478319, 0.7202718101678831]","[0.20033155121842627, 0.8577591891930944]","[0.5555074225727458, 0.633574661788498]","[0.37174982420880065, -0.3933381729248373]","[0.15814098751382843, -0.25763532837454545]","[0.5020097774498278, -0.17339429675877027]",0.03680635798329038
3,9,"[0.3037590341994143, 0.7210584865137328]","[0.20033155121842627, 0.8577591891930944]","[0.5662025932271311, 0.6266026777402793]","[0.35520793442211407, -0.38325385834319414]","[0.1543662541564327, -0.25451024360403235]","[0.5248871180554335, -0.188911617546907]",0.037164178497431956
3,10,"[0.30304861833057006, 0.7218249942304192]","[0.20033155121842627, 0.8577591891930944]","[0.575117139915256, 0.6206764125803628]","[0.33759708613329487, -0.3724481174275184]","[0.15102042990735037, -0.2516386735953389]","[0.544137043169372, -0.20229716330011294]",0.0374541328369807
3,11,"[0.3023734241583035, 0.7225698904652743]","[0.20033155121842627, 0.8577591891930944]","[0.5825501367866742, 0.6156205873582006]","[0.31970451672185096, -0.36140111628480787]","[0.14804840335408026, -0.24898873683422534]","[0.5603534252567415, -0.21389860621414747]",0.03768240469703074
3,12,"[0.30173401512485976, 0.7232926926978439]","[0.20033155121842627, 0.8577591891930944]","[0.5887492055013659, 0.6112900437585623]","[0.3020850472424883, -0.35045181199783987]","[0.14540188973756574, -0.24653246320264458]","[0.5740303807530123, -0.22400529787856316]",0.03785592965363054
3,13,"[0.30112984503037477, 0.7239935963218396]","[0.20033155121842627, 0.8577591891930944]","[0.59391958016788, 0.6075644813942582]","[0.28511666539048286, -0.3398327986323355]","[0.14303864059639593, -0.2442453627569933]","[0.5855794702750106, -0.2328582298551627]",0.037981686652069226
3,14,"[0.3005596116995938, 0.7246732619191042]","[0.20033155121842627, 0.8577591891930944]","[0.5982315311380825, 0.6043441110220603]","[0.2690442794075345, -0.3296967358619315]","[0.14092173707463726, -0.24210602436857154]","[0.5953438388769774, -0.24065830179408776]",0.03806629576397414
3,15,"[0.30002152314077873, 0.725332655390828]","[0.20033155121842627, 0.8577591891930944]","[0.6018264597030758, 0.6015460781591722]","[0.25401377439676864, -0.3201367112848641]","[0.1390189565322455, -0.24009575215820148]","[0.6036098731245941, -0.24757315446331174]",0.038115811000372285
3,16,"[0.2995134955919852, 0.7259729288133978]","[0.20033155121842627, 0.8577591891930944]","[0.6048219079306143, 0.5991015219350385]","[0.24009834820365394, -0.3112019524319909]","[0.13730220627939205, -0.23819823938372123]","[0.6106168246772582, -0.2537428137567186]",0.03813563456738776
3,17,"[0.2990332988955779, 0.7265953327182618]","[0.20033155121842627, 0.8577591891930944]","[0.607315680641506, 0.5969531552096613]","[0.2273187611188686, -0.30290991119715216]","[0.13574701900511763, -0.23639927744794495]","[0.6165647634918562, -0.25928435501720104]",0.03813050434828594
3,18,"[0.29857866137334016, 0.7272011525406561]","[0.20033155121842627, 0.8577591891930944]","[0.6093892398419251, 0.5950532720959848]","[0.2156588102496591, -0.2952555092891081]","[0.13433210461611078, -0.23468649721594226]","[0.6216211569371698, -0.2642957608893426]",0.03810452338773075
3,19,"[0.29814734375284085, 0.7277916635592343]","[0.20033155121842627, 0.8577591891930944]","[0.6111105024573316, 0.5933621060351482]","[0.2050770702021677, -0.288218164462567]","[0.13303895332793103, -0.23304913976290287]","[0.6259263174089814, -0.2688591150481723]",0.03806121145276509
3,20,"[0.2977371896124365, 0.7283680998881594]","[0.20033155121842627, 0.8577591891930944]","[0.6125361482935765, 0.5918464755743408]","[0.1955157246149858, -0.2817670867132956]","[0.13185148505179245, -0.2314778537471061]","[0.62959791736228, -0.2730432486276373]",0.038003566211663675
3,21,"[0.29734615816320653, 0.728931634061586]","[0.20033155121842627, 0.8577591891930944]","[0.6137135256741963, 0.5904786664398258]","[0.18690713963526795, -0.27586523052757006]","[0.13075574038736254, -0.22996451673866464]","[0.6327347350219796, -0.27690593524352036]",0.037934126468722615
3,22,"[0.296972343883936, 0.7294833645226412]","[0.20033155121842627, 0.8577591891930944]","[0.6146822263244078, 0.5892355078354014]","[0.17917869233252043, -0.2704722074524173]","[0.1297396088429251, -0.2285020780034584]","[0.6354197648809436, -0.28049571337447965]",0.037855033072473177
3,23,"[0.29661398649927095, 0.730024308937546]","[0.20033155121842627, 0.8577591891930944]","[0.6154753881175735, 0.5880976085161892]","[0.17225625730200111, -0.2655463982728976]","[0.12879259023802886, -0.22708442042682536]","[0.6377228032366051, -0.2838534008427136]",0.03776808515095753
