robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
14,1,"[0.1750769746398837, 0.7544512877360658]","[0.7310642960616902, 0.6970527380671371]","[0.19858141421149272, 0.725476270374241]","[-1.1072737549292913, 0.10900209586549256]","[-1.1542826340725092, 0.16695213058914224]","[0.04700887914321805, -0.05795003472364968]",0.31366930436551577
14,2,"[0.17729152214974228, 0.7542332835443348]","[0.7310642960616902, 0.6970527380671371]","[0.22024710375046447, 0.7148599974398502]","[-1.1068783599214609, 0.14337982279340786]","[-1.1848655947051958, 0.1852330059424679]","[0.08591116320144437, -0.0787465722089693]",0.3129897937915929
14,3,"[0.1795052788695852, 0.7539465238987481]","[0.7310642960616902, 0.6970527380671371]","[0.2404373514938638, 0.7058641530721452]","[-1.104380510371229, 0.14759405405589943]","[-1.2127957651079115, 0.20033583915110703]","[0.12186414524855721, -0.09616474165320565]",0.3128764209849116
14,4,"[0.18171403989032767, 0.7536513357906363]","[0.7310642960616902, 0.6970527380671371]","[0.25937502138940866, 0.6975336857044026]","[-1.103484314233483, 0.1488204968205509]","[-1.238490279041071, 0.21420896560221903]","[0.15532196299816198, -0.11223530017246741]",0.3132514820485496
14,5,"[0.18392100851879464, 0.7533536947969951]","[0.7310642960616902, 0.6970527380671371]","[0.2771580144544531, 0.6897210081046315]","[-1.1044136640526523, 0.15046254471708395]","[-1.2621131857699763, 0.22714074950597044]","[0.1864740118713169, -0.1272653733847271]",0.3140036071143261
14,6,"[0.18612983584689996, 0.753052769707561]","[0.7310642960616902, 0.6970527380671371]","[0.29386409765353905, 0.6823789064743453]","[-1.1069644506004732, 0.15284153568502717]","[-1.283790591681531, 0.239213017100636]","[0.21546852361327817, -0.14134772646643134]",0.3150308889735091
14,7,"[0.1883437647481009, 0.7527470866361909]","[0.7310642960616902, 0.6970527380671371]","[0.3095639508640078, 0.6754747940431866]","[-1.1109015185186697, 0.15590098948502384]","[-1.303637397635811, 0.25047882380551567]","[0.24244037223181375, -0.15454458518600878]",0.3162462422239345
14,8,"[0.19056556778513825, 0.7524352846572209]","[0.7310642960616902, 0.6970527380671371]","[0.3243231377771974, 0.6689797836606506]","[-1.1160066854011146, 0.15954632825249684]","[-1.3217610825388104, 0.2609849949739941]","[0.2675151399841183, -0.16691100199314057]",0.31757641909446505
14,9,"[0.19279758115594048, 0.7521161920007159]","[0.7310642960616902, 0.6970527380671371]","[0.3382026597049721, 0.6628671775536428]","[-1.122082967938097, 0.16368681558056059]","[-1.3382625711997564, 0.27077513387188923]","[0.29081015709806324, -0.17849802889414623]",0.31896026143738465
14,10,"[0.19504174709181668, 0.7517888183695548]","[0.7310642960616902, 0.6970527380671371]","[0.35125930830681407, 0.6571121522586342]","[-1.1289534458372852, 0.16824008624497766]","[-1.3532367081267425, 0.2798901596044926]","[0.31243512242999477, -0.18935333222184125]",0.3203470492750895
14,11,"[0.19729965398349125, 0.7514523381970648]","[0.7310642960616902, 0.6970527380671371]","[0.3635459719861871, 0.6516916032731918]","[-1.136459588161826, 0.17313202932257382]","[-1.3667726565612504, 0.28836852312282696]","[0.3324926360053917, -0.1995214698477461]",0.32169504786096814
14,12,"[0.19957257315981491, 0.7511060741384197]","[0.7310642960616902, 0.6970527380671371]","[0.37511191701950686, 0.6465840184128215]","[-1.1444596382937509, 0.1782961429414377]","[-1.378954264751196, 0.2962463724486418]","[0.3510786877193839, -0.20904411145119628]",0.32297024389185536
14,13,"[0.20186149243640242, 0.7507494818525368]","[0.7310642960616902, 0.6970527380671371]","[0.38600304753584924, 0.6417693627346898]","[-1.1528271224540902, 0.18367287443433383]","[-1.3898604064295799, 0.303557701982924]","[0.36828311019889365, -0.217960238235694]",0.32414524846766424
14,14,"[0.20416714668131059, 0.7503821361036681]","[0.7310642960616902, 0.6970527380671371]","[0.3962621462211007, 0.6372289722704483]","[-1.1614494806461984, 0.18920900640637206]","[-1.3995652979323814, 0.31033449097285776]","[0.3841899990795802, -0.22630632766643966]",0.32519834532040237
14,15,"[0.20649004564260298, 0.7500037180908553]","[0.7310642960616902, 0.6970527380671371]","[0.4059290972344714, 0.6329454556660076]","[-1.1702268113076872, 0.19485709251232974]","[-1.4081387937035377, 0.31660683241216236]","[0.39887810318373684, -0.23411652484969547]",0.326112665379829
14,16,"[0.20883049926521835, 0.7496140039058307]","[0.7310642960616902, 0.6970527380671371]","[0.4150410926813445, 0.6289026031019679]","[-1.1790707206780953, 0.20057493990221137]","[-1.4156466617419707, 0.32240305312434014]","[0.41242118683225226, -0.24142280160772556]",0.32687547119198
14,17,"[0.21118864070657453, 0.7492128540260262]","[0.7310642960616902, 0.6970527380671371]","[0.42363282388022716, 0.6250853019422152]","[-1.187903268477384, 0.2063251347104718]","[-1.4221508404228063, 0.3277498256686381]","[0.42488836634730526, -0.24825510416762198]",0.32747753686333153
14,18,"[0.2135644472435293, 0.7488002037566053]","[0.7310642960616902, 0.6970527380671371]","[0.4317366585668724, 0.6214794586035679]","[-1.1966560021386488, 0.2120746071465397]","[-1.4277096780183394, 0.3326722726544037]","[0.43634442264668616, -0.25464149030607475]",0.32791261107814
14,19,"[0.2159577592478066, 0.7483760545423122]","[0.7310642960616902, 0.6970527380671371]","[0.4393828050916144, 0.6180719261783891]","[-1.205269072449428, 0.21779423300282996]","[-1.4323781561466213, 0.33719406400541163]","[0.44685009168761564, -0.26060825672784604]",0.32817695236349426
14,20,"[0.21836829739270547, 0.7479404660763065]","[0.7310642960616902, 0.6970527380671371]","[0.44659946458566124, 0.614850437377763]","[-1.2136904240208588, 0.2234584686461853]","[-1.4362080982852898, 0.3413375076757171]","[0.45646233438591155, -0.26618005739708694]",0.32826892718863704
14,21,"[0.2207956782407472, 0.7474935491390141]","[0.7310642960616902, 0.6970527380671371]","[0.45341297199794056, 0.6118035423957309]","[-1.2218750545248256, 0.22904501679034145]","[-1.4392483644048342, 0.3451236342816639]","[0.46523458751438673, -0.2713800134865665]",0.3281886627109058
14,22,"[0.22323942834979685, 0.7470354591054335]","[0.7310642960616902, 0.6970527380671371]","[0.45984792683562437, 0.6089205513254591]","[-1.2297843371193744, 0.23453452056072915]","[-1.4415450326982764, 0.34857227608054664]","[0.47321699697165504, -0.27622981555994874]",0.32793774704510403
