robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
9,1,"[0.42906790385780735, 0.09465901697429394]","[0.9021746805371165, 0.1936189729139315]","[0.4766636162052052, 0.49782671007808643]","[-0.9366944108891387, -0.11728637325851654]","[-1.0318858355839344, -0.9236217594661016]","[0.09519142469479569, 0.806335386207585]",0.3819516815563017
9,2,"[0.43094129267958564, 0.09489358972081097]","[0.9021746805371165, 0.1936189729139315]","[0.46561144471425336, 0.5490450993665404]","[-1.0544399815554515, -0.8096581463208304]","[-1.0048730493774636, -1.0149234837485541]","[0.06934030406933545, 0.908303019291459]",0.4185176589583564
9,3,"[0.4330501726426965, 0.09651290601345262]","[0.9021746805371165, 0.1936189729139315]","[0.47164083679650654, 0.5698365096813152]","[-0.979732200795603, -0.9289410917321855]","[-1.007712211265698, -1.0461946204031103]","[0.07718132830762003, 0.946647207335725]",0.4324794179701295
9,4,"[0.43500963704428774, 0.098370788196917]","[0.9021746805371165, 0.1936189729139315]","[0.4797132126167906, 0.5776396283071118]","[-0.9570809019985863, -0.9947011463770286]","[-1.0147965230161626, -1.0531802816323796]","[0.08940715114500575, 0.9585376802203895]",0.4358427222461272
9,5,"[0.4369237988482849, 0.10036019048967106]","[0.9021746805371165, 0.1936189729139315]","[0.4869963962482766, 0.5806931272125884]","[-0.9562752350586874, -1.024332524931957]","[-1.0206324386976482, -1.0511168509497721]","[0.1001451947999834, 0.9606658734458347]",0.43505987901161003
9,6,"[0.4388363493184023, 0.10240885553953497]","[0.9021746805371165, 0.1936189729139315]","[0.4929787792929956, 0.58159605967909]","[-0.9625819748003249, -1.0371575801331678]","[-1.0241330363916963, -1.0449572021999922]","[0.10828485994918657, 0.9583744082791101]",0.4322982960891677
9,7,"[0.44076151326800295, 0.1044831706998013]","[0.9021746805371165, 0.1936189729139315]","[0.49776522915088495, 0.5814890545903749]","[-0.9702973668854726, -1.0407083558853498]","[-1.0254330231274147, -1.036882195431293]","[0.114007431765764, 0.9540117677811473]",0.4285529353672868
9,8,"[0.4427021080017739, 0.106564587411572]","[0.9021746805371165, 0.1936189729139315]","[0.5015882250710366, 0.5809076559672974]","[-0.9771541680449057, -1.038824638976615]","[-1.0249401557953581, -1.0279262944050247]","[0.11777223413852544, 0.9486861371114509]",0.42431554027075996
9,9,"[0.44465641633786374, 0.10864223668952523]","[0.9021746805371165, 0.1936189729139315]","[0.5046639248329854, 0.5801215597932274]","[-0.9824475012524201, -1.033613234352225]","[-1.0230500436897245, -1.0186162540354764]","[0.1200150169902433, 0.9429586462074044]",0.4198482956463552
9,10,"[0.4466213113403686, 0.11070946315822969]","[0.9021746805371165, 0.1936189729139315]","[0.5071666081816828, 0.5792699683486388]","[-0.9860674472682238, -1.0263483927521435]","[-1.0200882727078613, -1.00922792885414]","[0.12109059368262842, 0.9371210103808181]",0.41529607098894405
9,11,"[0.44859344623490505, 0.11276215994373398]","[0.9021746805371165, 0.1936189729139315]","[0.5092300745406153, 0.5784241662313652]","[-0.9881311551690859, -1.0178449003234435]","[-1.0163083995547013, -0.9999052372581312]","[0.12127325661142052, 0.9313240125752624]",0.4107398746277112
9,12,"[0.4505697085452432, 0.11479784974438087]","[0.9021746805371165, 0.1936189729139315]","[0.5109555344859134, 0.5776188482783782]","[-0.9888272360310034, -1.008636862274636]","[-1.011904430676953, -0.9907200437002963]","[0.12077165188134031, 0.9256419970679945]",0.406224572378179
9,13,"[0.4525473630173052, 0.11681512346893014]","[0.9021746805371165, 0.1936189729139315]","[0.512419383093417, 0.5768687782051444]","[-0.9883534352694276, -0.9990752646118937]","[-1.0070242711766237, -0.9817042774151883]","[0.11974404015222351, 0.9201073094724285]",0.40177417757135947
9,14,"[0.45452406988784405, 0.11881327399815393]","[0.9021746805371165, 0.1936189729139315]","[0.5136794842268918, 0.5761779652395137]","[-0.9868927405249959, -0.9893880137880792]","[-1.0017809671088307, -0.9728678420660026]","[0.1183108286780955, 0.9147293824827195]",0.39740060326088034
9,15,"[0.45649785536889403, 0.1207920500257301]","[0.9021746805371165, 0.1936189729139315]","[0.5147799192192597, 0.5755448106082168]","[-0.984605892686124, -0.9797196768563676]","[-0.9962613652671031, -0.9642088148248789]","[0.11656412770073132, 0.9095055211649734]",0.39310877819103585
9,16,"[0.4584670671542663, 0.12275148937944283]","[0.9021746805371165, 0.1936189729139315]","[0.5157544909721506, 0.5749650048431016]","[-0.9816306789596569, -0.9701586691025517]","[-0.9905325896378923, -0.9557192949035633]","[0.11457484763576875, 0.9044270309273177]",0.3888996676425376
9,17,"[0.46043032851218557, 0.12469180671764793]","[0.9021746805371165, 0.1936189729139315]","[0.5166292927549878, 0.5744331441562898]","[-0.9780838273871447, -0.9607560106013766]","[-0.9846468396869058, -0.9473887397821226]","[0.11239792848560448, 0.8994826748772837]",0.38477206155053206
9,18,"[0.46238649616695987, 0.12661331873885068]","[0.9021746805371165, 0.1936189729139315]","[0.5174245942260638, 0.5739436105179659]","[-0.9740636864076736, -0.9515382160623994]","[-0.9786449452467003, -0.9392058335525691]","[0.11007619611820785, 0.8946605835582305]",0.38072362876606614
9,19,"[0.4643346235397752, 0.1285163951709755]","[0.9021746805371165, 0.1936189729139315]","[0.5181562336235818, 0.5734910283134764]","[-0.9696529326429781, -0.9425160706904825]","[-0.9725590121455343, -0.9311594951424138]","[0.10764322016761307, 0.8899492662850019]",0.3767515320072976
9,20,"[0.4662739294050612, 0.13040142731235646]","[0.9021746805371165, 0.1936189729139315]","[0.518836652812154, 0.5730704794332477]","[-0.9649210226036996, -0.9336905360426666]","[-0.9664144043968775, -0.9232393850207543]","[0.10512544681418556, 0.8853381042417825]",0.37285277954719825
9,21,"[0.4682037714502686, 0.1322688083844418]","[0.9021746805371165, 0.1936189729139315]","[0.5194756728501936, 0.5726775830015631]","[-0.9599263101163044, -0.9250566738411602]","[-0.9602312406935607, -0.9154361233697978]","[0.10254380279984998, 0.8808175492342427]",0.3690244195910869
9,22,"[0.4701236240705012, 0.1341189217321241]","[0.9021746805371165, 0.1936189729139315]","[0.5200810797270654, 0.5723085017105733]","[-0.9547178359313075, -0.916606216515623]","[-0.9540255331150462, -0.9077413463248234]","[0.09991491131312846, 0.8763791599568984]",0.36526364132418665
9,23,"[0.4720330597423638, 0.13595213416515536]","[0.9021746805371165, 0.1936189729139315]","[0.5206590701107379, 0.5719599106728278]","[-0.9493368262129056, -0.9083292241813108]","[-0.9478100602525786, -0.9001476752113626]","[0.0972520207367481, 0.8720155530153448]",0.36156782128477283
9,24,"[0.4739317333947896, 0.137768792613518]","[0.9021746805371165, 0.1936189729139315]","[0.5212145929984774, 0.5716289493243512]","[-0.9438179434045402, -0.9002151315551898]","[-0.9415950415712917, -0.8926486426803267]","[0.09456571920737555, 0.8677203134216663]",0.35793453837084016
