robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
14,1,"[0.1750769746398837, 0.7544512877360658]","[0.7310642960616902, 0.6970527380671371]","[0.28957866869624327, 0.5379559225809263]","[-1.0890743040323412, 0.07149802630682967]","[-1.3180776921450603, 0.5044887566171088]","[0.22900338811271914, -0.4329907303102791]",0.3663992880537817
14,2,"[0.17725512324794837, 0.7543082916834521]","[0.7310642960616902, 0.6970527380671371]","[0.33053202803960624, 0.5361072510198247]","[-1.2279495019925208, 0.49855779634071967]","[-1.3835167742524679, 0.5072729804271596]","[0.30655380958331574, -0.4364020813272549]",0.37397775163283264
14,3,"[0.17971102225193342, 0.7533111760907707]","[0.7310642960616902, 0.6970527380671371]","[0.3663077291994, 0.546586433111242]","[-1.2374207215828492, 0.5501983723237684]","[-1.4385806201249536, 0.4846214134104189]","[0.3731934138949332, -0.4134494859590574]",0.3769535497528276
14,4,"[0.18218586369509912, 0.7522107793461231]","[0.7310642960616902, 0.6970527380671371]","[0.3968546013551404, 0.5560309735159252]","[-1.255498971094867, 0.5385094882776341]","[-1.4841605925212564, 0.46343973305232833]","[0.42933747532008254, -0.3923596116603958]",0.3804222078646576
14,5,"[0.18469686163728885, 0.7511337603695678]","[0.7310642960616902, 0.6970527380671371]","[0.4224877575258097, 0.562810515875704]","[-1.2834252772398151, 0.5125867765453914]","[-1.5207584814481403, 0.4471438846938164]","[0.4755817917770417, -0.3766464889877277]",0.3842512694985234
14,6,"[0.1872637121917685, 0.7501085868164771]","[0.7310642960616902, 0.6970527380671371]","[0.44384322541713267, 0.567581428251104]","[-1.3156621320330262, 0.488202234208794]","[-1.549444291545499, 0.4346605829163515]","[0.5131590264507284, -0.3650543171307461]",0.38776828730260293
14,7,"[0.18989503645583455, 0.7491321823480594]","[0.7310642960616902, 0.6970527380671371]","[0.4616049858624849, 0.5710032561860016]","[-1.3486712707912532, 0.46818119712467215]","[-1.571416428143682, 0.42479095565354896]","[0.5434198988133007, -0.3562578523241158]",0.39057702590695087
14,8,"[0.19259237899741705, 0.7481958199538101]","[0.7310642960616902, 0.6970527380671371]","[0.4763799670890506, 0.5735167668102762]","[-1.380596074980538, 0.4519723983333302]","[-1.5877614926934867, 0.4167084594317072]","[0.5675751761832671, -0.34935810628706787]",0.3925109703775298
14,9,"[0.1953535711473781, 0.7472918751571435]","[0.7310642960616902, 0.6970527380671371]","[0.4886781317133135, 0.5753957486767118]","[-1.4104439435179352, 0.438541374539641]","[-1.5994056588473078, 0.40989130184478967]","[0.5866491211318707, -0.34379225296086324]",0.3935387702009242
14,10,"[0.198174459034414, 0.7464147924080642]","[0.7310642960616902, 0.6970527380671371]","[0.4989212998314619, 0.5768121317121374]","[-1.4376751639289984, 0.4270750055406174]","[-1.6071239874892387, 0.40400889793452244]","[0.6014936815940958, -0.33920532139185355]",0.39370054310380187
