robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
12,1,"[0.5451510519290526, 0.5653451284720896]","[0.7555875919023212, 0.9542547028880555]","[0.4920953215727197, 0.4874790509837128]","[-0.4314842260178038, -0.793392364329607]","[-0.32537276530513803, -0.6376602093528534]","[-0.10611146071266575, -0.15573215497675363]",0.20352442732069162
12,2,"[0.5455825361550704, 0.5661385208364192]","[0.7555875919023212, 0.9542547028880555]","[0.5324319069083215, 0.5341689879768705]","[-0.2366591941206119, -0.5342904750581323]","[-0.39633897885035374, -0.7186872049560847]","[-0.026301258493497626, -0.06393906571909747]",0.19581178528250365
12,3,"[0.545819195349191, 0.5666728113114774]","[0.7555875919023212, 0.9542547028880555]","[0.5381225439058561, 0.5556514062604242]","[-0.37257492180686913, -0.627406894381708]","[-0.4056828205082576, -0.7553252540612604]","[-0.015393302886669735, -0.022042810102106403]",0.19438514170201524
12,4,"[0.5461917702709979, 0.5673002182058591]","[0.7555875919023212, 0.9542547028880555]","[0.5362140355652268, 0.5669729494861332]","[-0.41995364275438984, -0.685792194244458]","[-0.4008317207922588, -0.7733198856688862]","[-0.019955469411542026, -0.0006545374394517633]",0.1936700793975274
12,5,"[0.5466117239137522, 0.5679860104001035]","[0.7555875919023212, 0.9542547028880555]","[0.531843496418284, 0.5727661502217556]","[-0.4391872418252769, -0.7264282635523875]","[-0.39136892648529503, -0.7811416366548776]","[-0.02953645499093649, 0.009560279643304082]",0.19309127144999294
12,6,"[0.5470509111555775, 0.568712438663656]","[0.7555875919023212, 0.9542547028880555]","[0.5272854257934358, 0.5755918893395044]","[-0.44066718830537865, -0.752861865615181]","[-0.38149548784163245, -0.7834675396653263]","[-0.03953097072428324, 0.013758901351696995]",0.19252458584802823
12,7,"[0.5474915783438828, 0.5694653005292711]","[0.7555875919023212, 0.9542547028880555]","[0.5232992232777486, 0.576816711751603]","[-0.43311393684909816, -0.7688794956657868]","[-0.372645787997835, -0.782811344917766]","[-0.04838471013226853, 0.014702822444663699]",0.19194221698808933
12,8,"[0.5479246922807319, 0.570234180024937]","[0.7555875919023212, 0.9542547028880555]","[0.520074326000375, 0.5771964050664883]","[-0.4216010378280245, -0.7774985648477598]","[-0.3651951399385359, -0.7805730508010293]","[-0.05570073256071395, 0.013924450083102613]",0.19133734579084047
12,9,"[0.54834629331856, 0.5710116785897847]","[0.7555875919023212, 0.9542547028880555]","[0.5175749800762801, 0.5771505950774144]","[-0.4090535900645542, -0.7810579536930221]","[-0.35909423333141854, -0.7775360982742748]","[-0.06154262648455977, 0.012277832975259306]",0.1907102755248355
12,10,"[0.5487553469086246, 0.5717927365434777]","[0.7555875919023212, 0.9542547028880555]","[0.5156925734443403, 0.5769096597069355]","[-0.39698714470894647, -0.7812958695736754]","[-0.35415149775168137, -0.7741343943833795]","[-0.06612554692856865, 0.010233846326915597]",0.19006413017192364
