robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
13,1,"[0.25754119242032897, 0.3537742035823148]","[0.9451187143293178, 0.7206962246383404]","[0.309544631276762, 0.5074357816399084]","[-1.3647543560466908, -0.7031117265005324]","[-1.468761233759557, -1.0104348826157197]","[0.1040068777128661, 0.30732315611518723]",0.6310792325719847
13,2,"[0.26027070113242234, 0.3551804270353159]","[0.9451187143293178, 0.7206962246383404]","[0.3591309512246151, 0.5176787528593643]","[-1.3589940330244585, -0.9873721279824134]","[-1.547644476559738, -1.023528581689336]","[0.19772050018438547, 0.32499665164809677]",0.6351797489266288
13,3,"[0.26298868919847124, 0.3571551712912807]","[0.9451187143293178, 0.7206962246383404]","[0.3948418452186424, 0.5248096981888024]","[-1.4005305091695426, -0.9961800939839132]","[-1.6015957310980014, -1.0288602551096584]","[0.26370631204034234, 0.3353090537950434]",0.6384074342812395
13,4,"[0.26578975021681034, 0.35914753147924855]","[0.9451187143293178, 0.7206962246383404]","[0.42214611127766133, 0.5298426459688108]","[-1.4388898958826264, -0.9994978464570482]","[-1.640099378134547, -1.0303485923993958]","[0.312712722121702, 0.3413902289791245]",0.6404310193865359
13,5,"[0.2686675300085756, 0.36114652717216267]","[0.9451187143293178, 0.7206962246383404]","[0.4432496877697211, 0.5337820267859124]","[-1.4767459453057754, -1.0009081239996203]","[-1.6671502526115465, -1.029843294237105]","[0.3491643155222911, 0.3452709992274994]",0.6411159406988385
13,6,"[0.27162102189918713, 0.3631483434201619]","[0.9451187143293178, 0.7206962246383404]","[0.4597419818400264, 0.5369048154217121]","[-1.5117188437776945, -1.0016802190897829]","[-1.6856131127537721, -1.0278574120391473]","[0.37624191988167854, 0.3475129440031004]",0.6404623554906591
13,7,"[0.2746444595867425, 0.36515170385834145]","[0.9451187143293178, 0.7206962246383404]","[0.4727792898086016, 0.5394232561263839]","[-1.5422968463738993, -1.0014740013343348]","[-1.697591203884497, -1.0247778356424742]","[0.39626966044371825, 0.34854310453608484]",0.6386128189185531
13,8,"[0.27772905327949027, 0.3671546518610101]","[0.9451187143293178, 0.7206962246383404]","[0.483208464662878, 0.5415055894485786]","[-1.5679836524693798, -1.0000134266624698]","[-1.704642262589753, -1.020914833212284]","[0.4109588227667754, 0.34870187517513707]",0.6357586375041869
13,9,"[0.280865020584429, 0.36915467871433505]","[0.9451187143293178, 0.7206962246383404]","[0.4916497363701912, 0.5432790575467659]","[-1.588913499759655, -0.9972704444265688]","[-1.7079198759041496, -1.016506973746386]","[0.4215694315715244, 0.34824875766486163]",0.632088974305766
13,10,"[0.2840428475839483, 0.3711492196031882]","[0.9451187143293178, 0.7206962246383404]","[0.49855909726115516, 0.5448350930290671]","[-1.6055172605456023, -0.9933950205674177]","[-1.7082809829097114, -1.0117285822368864]","[0.4290324993544137, 0.34737174685175776]",0.6277700139251421
13,11,"[0.28725388210503955, 0.37313600964432303]","[0.9451187143293178, 0.7206962246383404]","[0.504274327271319, 0.546236904668433]","[-1.6183229211307697, -0.9886141608972733]","[-1.7063664657478597, -1.0067020410314327]","[0.434040890332559, 0.34620179004821994]",0.6229398546546516
13,12,"[0.29049052794730107, 0.37511323796611756]","[0.9451187143293178, 0.7206962246383404]","[0.5090481739079278, 0.5475269413039847]","[-1.6278534997259047, -0.9831632219163355]","[-1.7026601354931614, -1.0015106393526065]","[0.4371152919212534, 0.3448274066757343]",0.617710199818978
13,13,"[0.2937462349467529, 0.3770795644099502]","[0.9451187143293178, 0.7206962246383404]","[0.5130719445362117, 0.5487330681841583]","[-1.6345825733786346, -0.977251054487333]","[-1.6975312360261559, -0.9962096272503549]","[0.4386514191789177, 0.34330700754841625]",0.6121703391038965
13,14,"[0.2970154000935102, 0.3790340665189249]","[0.9451187143293178, 0.7206962246383404]","[0.5164921950639045, 0.5498732320816058]","[-1.6389204288282215, -0.9710474679694059]","[-1.6912648594183253, -0.9908348142516565]","[0.4389535899407887, 0.3416783311253617]",0.6063914118328212
13,15,"[0.3002932409511666, 0.38097616145486374]","[0.9451187143293178, 0.7206962246383404]","[0.5194225469669551, 0.5509588005766]","[-1.6412149339864839, -0.9646826892379252]","[-1.6840836975847218, -0.9854088767860785]","[0.438258612031577, 0.33996527824347245]",0.6004301877687184
13,16,"[0.30357567081913955, 0.3829055268333396]","[0.9451187143293178, 0.7206962246383404]","[0.5219520989496982, 0.5519968711816953]","[-1.641758471797597, -0.9582521659257001]","[-1.6761636576553622, -0.9799458154370417]","[0.43675285626111726, 0.3381826886967113]",0.5943321645868276
13,17,"[0.30685918776273474, 0.38482203116519104]","[0.9451187143293178, 0.7206962246383404]","[0.5241514639812247, 0.5529918299072727]","[-1.6407965510939702, -0.9518230429069355]","[-1.6676451503264482, -0.9744540246820457]","[0.4345845524369799, 0.3363395974841633]",0.5881340101560857
13,18,"[0.3101407808649227, 0.38672567725100493]","[0.9451187143293178, 0.7206962246383404]","[0.526077146594796, 0.5539463835659293]","[-1.6385360754162634, -0.9454405235640392]","[-1.6586413252425622, -0.9689383661415347]","[0.4318727314597466, 0.3344414126298487]",0.5818654533074892
13,19,"[0.3134178530157552, 0.388616558298133]","[0.9451187143293178, 0.7206962246383404]","[0.5277747535131581, 0.5548622321647338]","[-1.6351524905771775, -0.9391333809194884]","[-1.6492441435224503, -0.9634015456402962]","[0.4287138009948057, 0.33249134773320166]",0.5755507373641128
13,20,"[0.3166881579969096, 0.390494825059972]","[0.9451187143293178, 0.7206962246383404]","[0.5292813775272205, 0.5557404994438275]","[-1.6307956395581578, -0.9329184218775171]","[-1.639528907819376, -0.9578450130476767]","[0.4251864390606218, 0.330491348767711]",0.5692097373193277
13,21,"[0.3199497492760259, 0.39236066190372704]","[0.9451187143293178, 0.7206962246383404]","[0.5306273897244242, 0.5565820031114799]","[-1.625594421937606, -0.926803955438809]","[-1.6295576829137008, -0.9522695396431817]","[0.42135528089679675, 0.32844268241550567]",0.5628588220057392
13,22,"[0.3232009381199011, 0.39421426981460467]","[0.9451187143293178, 0.7206962246383404]","[0.5318378036039525, 0.5573874201111572]","[-1.6196604503635095, -0.920792410710045]","[-1.6193819102901261, -0.9466755801812659]","[0.41727373096810283, 0.326346300593105]",0.5565115239458344
13,23,"[0.3264402590206281, 0.3960558546360248]","[0.9451187143293178, 0.7206962246383404]","[0.5329333257238862, 0.5581573839959817]","[-1.6130909092563845, -0.9148822708464611]","[-1.6090444306832439, -0.9410634928525536]","[0.41298613340651613, 0.32420305871991384]",0.5501790640740046
13,24,"[0.3296664408391409, 0.3978856191777177]","[0.9451187143293178, 0.7206962246383404]","[0.5339311739987809, 0.5588925390077283]","[-1.60597079865013, -0.9090694764741317]","[-1.5985810666677058, -0.9354336666152645]","[0.40852946631928, 0.3220138396600212]",0.5438707664434151
13,25,"[0.33287838243644113, 0.39970375813066594]","[0.9451187143293178, 0.7206962246383404]","[0.5348457216446583, 0.5595935670384684]","[-1.5983747127401091, -0.9033484278147633]","[-1.588021874360544, -0.9297865890493933]","[0.40393467841643427, 0.31977961781560493]",0.5375943889404587
13,26,"[0.33607513186192134, 0.40151045498629545]","[0.9451187143293178, 0.7206962246383404]","[0.53568900870562, 0.560261198023876]","[-1.5903682694075634, -0.8977126887255111]","[-1.5773921432534506, -0.9241228767717349]","[0.39922775368739727, 0.31750148607516104]",0.5313563893122883
13,27,"[0.33925586840073646, 0.4033058803637465]","[0.9451187143293178, 0.7206962246383404]","[0.5364711518405704, 0.5608962105797066]","[-1.582009278191997, -0.8921554724309609]","[-1.5667132020488637, -0.9184432829379161]","[0.3944305668796678, 0.3151806604319203]",0.5251621408952715
13,28,"[0.34241988695712045, 0.4050901913086084]","[0.9451187143293178, 0.7206962246383404]","[0.5372006750845852, 0.5614994272263949]","[-1.5733487110859978, -0.8866699692559007]","[-1.5560030733738315, -0.9127486913114796]","[0.3895615762549296, 0.312818471835573]",0.5190161088434977
13,29,"[0.34556658437929244, 0.4068635312471202]","[0.9451187143293178, 0.7206962246383404]","[0.5378847786051383, 0.5620717069286096]","[-1.5644315228497707, -0.881249561229449]","[-1.5452770095065733, -0.9070401030091213]","[0.3846363884516917, 0.31041635136297885]",0.5129219950345995
13,30,"[0.348695447424992, 0.4086260303695791]","[0.9451187143293178, 0.7206962246383404]","[0.5385295583564857, 0.5626139366222032]","[-1.5552973544447803, -0.8758879565457052]","[-1.5345479334853405, -0.9013186197922458]","[0.37966822186298754, 0.3079758125052481]",0.506882857906467
13,31,"[0.35180604213388156, 0.4103778062826705]","[0.9451187143293178, 0.7206962246383404]","[0.5391401865247245, 0.5631270227195329]","[-1.54598114371069, -0.8705792678977816]","[-1.5238268042943899, -0.8955854262976919]","[0.3746682887816859, 0.3054984328737247]",0.5009012120575058
13,32,"[0.3548980044213029, 0.41211896481846605]","[0.9451187143293178, 0.7206962246383404]","[0.5397210604284869, 0.5636118831484458]","[-1.5365136606805547, -0.8653180520312251]","[-1.513122920628961, -0.8898417726337122]","[0.3696461120143679, 0.3029858366599595]",0.4949791113846349
13,33,"[0.35797103174266404, 0.4138496009225285]","[0.9451187143293178, 0.7206962246383404]","[0.5402759258730276, 0.5640694402057468]","[-1.526921980217987, -0.860099322953486]","[-1.502444174607962, -0.8840889581414167]","[0.3646097882607272, 0.3004396785664366]",0.48911821873701405
13,34,"[0.3610248757031, 0.4155697995684354]","[0.9451187143293178, 0.7206962246383404]","[0.5408079796934973, 0.564500614336686]","[-1.5172299013963841, -0.8549185476526677]","[-1.4917972644351507, -0.8783283167226609]","[0.3595662079807945, 0.2978616295365011]",0.48331986445821173
13,35,"[0.36405933550589276, 0.41727963666374074]","[0.9451187143293178, 0.7206962246383404]","[0.5413199552575667, 0.5649063188508334]","[-1.5074583207944132, -0.8497716305804227]","[-1.4811878731998633, -0.8725612038859661]","[0.3545212395033479, 0.29525336437418537]",0.47758509572429736
13,36,"[0.3670742521474816, 0.4189791799249016]","[0.9451187143293178, 0.7206962246383404]","[0.5418141939510771, 0.5652874555272501]","[-1.4976255653389914, -0.8446548912802411]","[-1.4706208196101445, -0.8667889855111051]","[0.34947988360719107, 0.2926165512046971]",0.4719147182238306
13,37,"[0.3700695032781596, 0.42066848970746207]","[0.9451187143293178, 0.7206962246383404]","[0.5422927050877498, 0.5656449110320454]","[-1.487747689261815, -0.839565038198102]","[-1.460100185359579, -0.8610130282460067]","[0.34444640361918055, 0.28995284264916665]",0.46630933144177983
13,38,"[0.3730449986566832, 0.42234761978385826]","[0.9451187143293178, 0.7206962246383404]","[0.5427572162252048, 0.5659795540587557]","[-1.4778387389901997, -0.8344991407525854]","[-1.449629422968608, -0.8552346914037796]","[0.3394244351370431, 0.2872638685497948]",0.4607693585841265
