robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
3,1,"[0.6666867958055748, 0.45449432951033164]","[0.20033155121842627, 0.8577591891930944]","[0.7431943799451716, 0.6570732517683838]","[0.9480120060022164, -0.766013934913915]","[0.7949968377230228, -1.1711717794300194]","[0.1530151682791936, 0.40515784451610437]",0.4223122283655977
3,2,"[0.6647907717935704, 0.45602635738015945]","[0.20033155121842627, 0.8577591891930944]","[0.7439453879076097, 0.716767117898049]","[0.7954816510399556, -1.0360999921352205]","[0.7864401321450175, -1.272799032558071]","[0.15830923222807858, 0.5214815210357792]",0.44393771343655775
3,3,"[0.6631998084914905, 0.4580985573644299]","[0.20033155121842627, 0.8577591891930944]","[0.7274363679016709, 0.7341065157259636]","[0.7170096068939316, -1.1957983573427418]","[0.8101107076078038, -1.2961355887080896]","[0.12847311882036072, 0.5520159167230675]",0.4462517000040746
3,4,"[0.6617657892777027, 0.46049015407911537]","[0.20033155121842627, 0.8577591891930944]","[0.7083958808704316, 0.7339556782508921]","[0.6935032651899906, -1.2911807043693728]","[0.8389343112516408, -1.2867760137371562]","[0.09326018318545781, 0.5469310483435535]",0.4400062248309787
3,5,"[0.6603787827473228, 0.4630725154878541]","[0.20033155121842627, 0.8577591891930944]","[0.6900533944766633, 0.7274059250747438]","[0.6917784861914907, -1.3328654504577113]","[0.8666801619449801, -1.2651734846668818]","[0.05934922345868099, 0.5286668191737793]",0.4310984862425146
3,6,"[0.6589952257749397, 0.46573824638876954]","[0.20033155121842627, 0.8577591891930944]","[0.6733808658513398, 0.7188145422148908]","[0.7014007236064647, -1.3428256934473741]","[0.8914331969755068, -1.239579218095668]","[0.02877128015280017, 0.5061525916522426]",0.4218818882894053
3,7,"[0.6575924243277268, 0.4684238977756643]","[0.20033155121842627, 0.8577591891930944]","[0.6586103220006019, 0.7099222016234186]","[0.7174597521528817, -1.3356071788159392]","[0.912689530407426, -1.2133675297608177]","[0.0020357953457501576, 0.48299660769550856]",0.41315969540908815
3,8,"[0.6561575048234211, 0.4710951121332962]","[0.20033155121842627, 0.8577591891930944]","[0.6456978980605402, 0.7014037786482417]","[0.736981308955402, -1.3194868917468474]","[0.930479199383175, -1.1878837538464981]","[-0.02091921352576165, 0.46061733302989094]",0.4051227451893822
3,9,"[0.6546835422055103, 0.4737340859167899]","[0.20033155121842627, 0.8577591891930944]","[0.6344925578541515, 0.6934948365479829]","[0.757985894590176, -1.298937890611761]","[0.9450477538066139, -1.1636195576887565]","[-0.0403819687027176, 0.4395215012623861]",0.39774322869065964
3,10,"[0.6531675704163299, 0.4763319616980134]","[0.20033155121842627, 0.8577591891930944]","[0.6248076471439087, 0.6862484113229264]","[0.7791365227431349, -1.276356389934634]","[0.9567199002861654, -1.1407040643150053]","[-0.05671984654484241, 0.4198328992498259]",0.3909294711216201
3,11,"[0.6516092973708436, 0.4788846744778827]","[0.20033155121842627, 0.8577591891930944]","[0.6164532256317583, 0.6796429696863227]","[0.7995430814433995, -1.2530381552009158]","[0.9658364214351882, -1.1191139608056153]","[-0.07031214347817061, 0.4015165904168799]",0.3845833603007032
3,12,"[0.6500102112079568, 0.4813907507882845]","[0.20033155121842627, 0.8577591891930944]","[0.6092505979459915, 0.6736287538983665]","[0.818632685406812, -1.229694693864714]","[0.9727246238505985, -1.0987652824077672]","[-0.08151922652393062, 0.384476006220164]",0.37861921499897006
3,13,"[0.6483729458371431, 0.48385014017601397]","[0.20033155121842627, 0.8577591891930944]","[0.603038241587754, 0.6681478900972435]","[0.8360586552926552, -1.2067211631965027]","[0.9776852568863341, -1.079554047892374]","[-0.09066940849877825, 0.3685954998424591]",0.37296787466060904
3,14,"[0.6467008285265577, 0.486263582502407]","[0.20033155121842627, 0.8577591891930944]","[0.5976734781497121, 0.663143023916404]","[0.8516352355843426, -1.1843363180688442]","[0.9809877852945852, -1.0613742079265693]","[-0.09805470075369138, 0.35375888282799406]",0.3675755336069769
3,15,"[0.644997558055389, 0.4886322551385447]","[0.20033155121842627, 0.8577591891930944]","[0.5930320590739548, 0.6585608316382022]","[0.8652902369933732, -1.1626572204672319]","[0.9828699118405071, -1.044125305808483]","[-0.10393099796286842, 0.33985715299931507]",0.3624010718568722
3,16,"[0.6432669775814023, 0.49095756957947917]","[0.20033155121842627, 0.8577591891930944]","[0.5890067851193173, 0.6543532155961098]","[0.8770304362920611, -1.1417404021474677]","[0.983539199157705, -1.0277154020571655]","[-0.10852038492417004, 0.3267912920332613]",0.3574132951394157
3,17,"[0.6415129167088182, 0.4932410503837741]","[0.20033155121842627, 0.8577591891930944]","[0.5855057441481376, 0.650477458608183]","[0.8869162016955278, -1.1216054053344267]","[0.9831756415900088, -1.0120618124225764]","[-0.1120143451213611, 0.31447281644881775]",0.352588553081577
3,18,"[0.6397390843054271, 0.49548426119444294]","[0.20033155121842627, 0.8577591891930944]","[0.5824504711002423, 0.6468959279555451]","[0.8950428766041628, -1.1022487825768474]","[0.9819345699433345, -0.9970908561672867]","[-0.11457722641036971, 0.30282333352220425]",0.3479088338209453
3,19,"[0.6379489985522189, 0.4976887587595966]","[0.20033155121842627, 0.8577591891930944]","[0.5797741833346509, 0.6435756058189179]","[0.9015271646199366, -1.0836527404085046]","[0.9799495620592075, -0.9827371855737739]","[-0.11634963043513591, 0.2917736941186426]",0.3433602982269663
3,20,"[0.636145944222979, 0.4998560642404136]","[0.20033155121842627, 0.8577591891930944]","[0.5774201626968317, 0.6404875758661569]","[0.906497242318352, -1.0657906550032334]","[0.9773351927561705, -0.9689429708316994]","[-0.11745156305229454, 0.28126302325148655]",0.33893217753101934
3,21,"[0.6343329497383423, 0.5019876455504201]","[0.20033155121842627, 0.8577591891930944]","[0.5753403112376879, 0.6376065252069967]","[0.9100856626628333, -1.0486306866041595]","[0.97418954634101, -0.9556570706671864]","[-0.11798527700130879, 0.2712377593131532]",0.33461595590805077
3,22,"[0.6325127784130167, 0.5040849069236284]","[0.20033155121842627, 0.8577591891930944]","[0.5734938837578549, 0.634910286761862]","[0.9124243509352531, -1.0321381937087821]","[0.970596464768472, -0.9428342482477524]","[-0.1180377893103235, 0.2616507596764672]",0.3304047700207657
3,23,"[0.6306879297111462, 0.506149183311046]","[0.20033155121842627, 0.8577591891930944]","[0.5718463881677828, 0.6323794304931027]","[0.91364116815077, -1.0162773634316844]","[0.9666275317634939, -0.930434456691799]","[-0.11768308308672681, 0.25246049436411355]",0.3262929708291015
3,24,"[0.6288606473748446, 0.5081817380379093]","[0.20033155121842627, 0.8577591891930944]","[0.5703686389674083, 0.6299969040125739]","[0.9138576444296027, -1.0010123151715302]","[0.9623438074462219, -0.9184222010647662]","[-0.11698401681487258, 0.24363033194932915]",0.3222758053468661
3,25,"[0.6270329320859854, 0.5101837626682524]","[0.20033155121842627, 0.8577591891930944]","[0.569035947086185, 0.6277477194727871]","[0.9131875800514481, -0.9863078422619014]","[0.9577973347347591, -0.9067659752978464]","[-0.11599396999960088, 0.23512791360906937]",0.3183491863459526
3,26,"[0.6252065569258826, 0.5121563783527762]","[0.20033155121842627, 0.8577591891930944]","[0.5678274292387953, 0.6256186822132273]","[0.9117362838806706, -0.9721299006120057]","[0.9530324412516697, -0.8954377686294483]","[-0.11475825537417461, 0.22692460772090217]",0.31450952615794703
3,27,"[0.6233830843581212, 0.5141006381540002]","[0.20033155121842627, 0.8577591891930944]","[0.566725420895268, 0.6235981562768583]","[0.9096002736826, -0.9584459185699141]","[0.9480868605125256, -0.884412634699333]","[-0.11331532692570634, 0.21899503624571626]",0.31075361696785797
3,28,"[0.621563883810756, 0.51601752999114]","[0.20033155121842627, 0.8577591891930944]","[0.5657149783902023, 0.6216758620742417]","[0.9068673048862026, -0.945224979757525]","[0.942992694941656, -0.8736683161534917]","[-0.1116978108411073, 0.21131666416620343]",0.307078544693011
3,29,"[0.6197501492009836, 0.5179079799506551]","[0.20033155121842627, 0.8577591891930944]","[0.5647834572932464, 0.6198427018650767]","[0.903616626700038, -0.9324379156240028]","[0.9377772413990415, -0.8631849179308375]","[-0.10993338381547435, 0.2038694438288433]",0.30348162703314774
3,30,"[0.6179429159475835, 0.5197728557819031]","[0.20033155121842627, 0.8577591891930944]","[0.5639201557591621, 0.6180906092008696]","[0.8999193894388452, -0.9200573341734262]","[0.9324636977974732, -0.8529446229765221]","[-0.1080455203768429, 0.19663550683793285]",0.29996036885384564
3,31,"[0.6161430771687059, 0.52161297045025]","[0.20033155121842627, 0.8577591891930944]","[0.5631160130795704, 0.6164124189531912]","[0.8958391461684906, -0.9080576040963864]","[0.927071767261003, -0.8429314447909828]","[-0.10605412817827098, 0.1895988970058824]",0.29651242995434984
3,32,"[0.6143513988763689, 0.5234290856584428]","[0.20033155121842627, 0.8577591891930944]","[0.5623633550266696, 0.614801755003925]","[0.8914324066137633, -0.8964148083638245]","[0.9216181742453441, -0.833131011891171]","[-0.1039760876993987, 0.18274533869096432]",0.2931356016501702
3,33,"[0.6125685340631414, 0.5252219152751705]","[0.20033155121842627, 0.8577591891930944]","[0.5616556787964156, 0.6132529330819865]","[0.8867492126805903, -0.8851066775843103]","[0.9161171051695365, -0.8235303798881165]","[-0.10182571053345146, 0.17606203561363198]",0.28982778960444133
3,34,"[0.6107950356377801, 0.5269921286303391]","[0.20033155121842627, 0.8577591891930944]","[0.5609874714251503, 0.6117608765909341]","[0.8818337136812356, -0.8741125106652672]","[0.9105805844214415, -0.8141178674545817]","[-0.09961512842525977, 0.16953749592119016]",0.28658700107024443
3,35,"[0.6090313682104177, 0.5287403536516696]","[0.20033155121842627, 0.8577591891930944]","[0.5603540564780944, 0.6103210435847769]","[0.8767247260080665, -0.8634130882735185]","[0.9050187951021648, -0.8048829129624426]","[-0.09735462346464652, 0.1631613798662146]",0.2834113352330252
3,36,"[0.6072779187584015, 0.5304671798282167]","[0.20033155121842627, 0.8577591891930944]","[0.5597514646032098, 0.6089293633188058]","[0.8714562670392729, -0.8529905830674473]","[0.8994403525592957, -0.7958159490128157]","[-0.09505290831038349, 0.15692436698117818]",0.2802989757224885
3,37,"[0.605535006224323, 0.5321731609943515]","[0.20033155121842627, 0.8577591891930944]","[0.5591763242238303, 0.6075821810330608]","[0.866058056839325, -0.8428284695355899]","[0.8938525376126802, -0.7869082924671624]","[-0.09271736400098529, 0.1508180400774186]",0.2772481846369675
3,38,"[0.6038028901106444, 0.5338588179334227]","[0.20033155121842627, 0.8577591891930944]","[0.5586257692223788, 0.6062762098229316]","[0.8605559840209392, -0.8329114354265454]","[0.8882614953833141, -0.7781520479204593]","[-0.09035424177653106, 0.14483478377901782]",0.27425729761948076
3,39,"[0.6020817781426024, 0.5355246408042758]","[0.20033155121842627, 0.8577591891930944]","[0.5580973609588245, 0.6050084886189598]","[0.8549725341860709, -0.8232252961210839]","[0.8826724047791528, -0.7695400228440685]","[-0.08796883436755598, 0.13896769562936817]",0.2713247196648906
3,40,"[0.6003718330742303, 0.537171091396518]","[0.20033155121842627, 0.8577591891930944]","[0.5575890223835288, 0.603776345440367]","[0.8493271808351576, -0.8137569128262053]","[0.8770896229548706, -0.7610656528720809]","[-0.08556562138140289, 0.13321050808769797]",0.2684489214372561
3,41,"[0.59867317871256, 0.5387986052221704]","[0.20033155121842627, 0.8577591891930944]","[0.5570989823556941, 0.6025773652078389]","[0.8436367396631077, -0.8044941151230594]","[0.871516808430626, -0.7527229359160512]","[-0.08314839271373176, 0.12755751997133702]",0.26562843594697394
3,42,"[0.5969859052332338, 0.5404075934524165]","[0.20033155121842627, 0.8577591891930944]","[0.556625728575342, 0.6014093615039148]","[0.8379156878540825, -0.795425628146116]","[0.8659570260138203, -0.7445063739740525]","[-0.08072035331578364, 0.12200353610299652]",0.26286185548679736
3,43,"[0.5953100738575257, 0.5419984447087087]","[0.20033155121842627, 0.8577591891930944]","[0.5561679677869309, 0.600270351756686]","[0.8321764504282502, -0.7865410044871672]","[0.8604128362052693, -0.7364109216551303]","[-0.07828421214118952, 0.11654381409595449]",0.2601478287602838
3,44,"[0.5936457209566691, 0.543571526717683]","[0.20033155121842627, 0.8577591891930944]","[0.5557245921235141, 0.5991585353968084]","[0.8264296559470928, -0.7778305607873218]","[0.8548863713761647, -0.7284319405732482]","[-0.07584225766631003, 0.11117401735825072]",0.25748505815993283
3,45,"[0.5919928616447749, 0.5451271878392577]","[0.20033155121842627, 0.8577591891930944]","[0.555294650637884, 0.5980722746010555]","[0.8206843639996195, -0.769285318889959]","[0.8493794006651011, -0.7205651588789093]","[-0.07339642201378194, 0.10589017352359553]",0.25487229716837845
3,46,"[0.5903514929167757, 0.5466657584770377]","[0.20033155121842627, 0.8577591891930944]","[0.5548773252166337, 0.5970100772895]","[0.8149482669085168, -0.7608969513675341]","[0.8438933852569545, -0.7128066352945454]","[-0.070948335400284, 0.10068863762492453]",0.2523083478667076
3,47,"[0.5887215963829586, 0.5481875523797728]","[0.20033155121842627, 0.8577591891930944]","[0.5544719101989346, 0.5959705820893583]","[0.809227868042418, -0.7526577311974558]","[0.8384295254603079, -0.705152727103897]","[-0.06849937236804804, 0.09556605941917096]",0.24979205854092465
3,48,"[0.5871031406468737, 0.5496928678421678]","[0.20033155121842627, 0.8577591891930944]","[0.5540777951277968, 0.5949525450177552]","[0.803528639020459, -0.7445604853410871]","[0.8329888007912335, -0.6976000616179105]","[-0.06605069103815397, 0.09051935435117486]",0.24732232138192348
3,49,"[0.5854960833688329, 0.55118198881285]","[0.20033155121842627, 0.8577591891930944]","[0.5536944501508225, 0.5939548276692108]","[0.7978551579650666, -0.7365985519707607]","[0.8275720040932317, -0.6901455107019383]","[-0.06360326643602066, 0.0855456777127217]",0.24489807027687868
3,50,"[0.5839003730529028, 0.5526551859167915]","[0.20033155121842627, 0.8577591891930944]","[0.5533214136626257, 0.5929763867223747]","[0.7922112308110199, -0.7287657410891069]","[0.8221797705714518, -0.6827861680026555]","[-0.06115791878055421, 0.08064240161116643]",0.24251827869133133
3,51,"[0.5823159505912807, 0.5541127173989697]","[0.20033155121842627, 0.8577591891930944]","[0.5529582818444225, 0.5920162646051524]","[0.7865999975225322, -0.7210562982904064]","[0.8168126024900536, -0.6755193285593781]","[-0.05871533749371638, 0.07580709441236544]",0.2401819576418159
3,52,"[0.5807427505962357, 0.5555548299955505]","[0.20033155121842627, 0.8577591891930944]","[0.5526046998096725, 0.5910735811785178]","[0.7810240249120411, -0.7134648714231319]","[0.8114708901714326, -0.6683424705244289]","[-0.05627610157312635, 0.07103750236593465]",0.23788815375895986
3,53,"[0.5791807025464116, 0.5569817597383968]","[0.20033155121842627, 0.8577591891930944]","[0.5522603541096551, 0.590147526317482]","[0.7754853875993101, -0.7059864799248776]","[0.8061549298421324, -0.6612532387517485]","[-0.053840696873513005, 0.06633153315817042]",0.23563594744077154
3,54,"[0.577629731771213, 0.5583937326982465]","[0.20033155121842627, 0.8577591891930944]","[0.5519249663908311, 0.5892373532833487]","[0.7699857385005111, -0.6986164866144373]","[0.8008649387902609, -0.6542494300428795]","[-0.05140953076076382, 0.0616872411702043]",0.23342445109546425
3,55,"[0.576089760294212, 0.5597909656714755]","[0.20033155121842627, 0.8577591891930944]","[0.5515982880278709, 0.5883423727948884]","[0.7645263700962511, -0.6913505717400656]","[0.7956010682309854, -0.6473289798653812]","[-0.04898294453268215, 0.05710281424682595]",0.2312528074727212
3,56,"[0.5745607075540194, 0.5611736668149556]","[0.20033155121842627, 0.8577591891930944]","[0.5512800955832857, 0.587461947717723]","[0.7591082675962593, -0.6841847090974121]","[0.7903634142185071, -0.6404899503812587]","[-0.046561223941467444, 0.052576561805534716]",0.2291201880818625
3,57,"[0.5730424910188269, 0.5625420362331505]","[0.20033155121842627, 0.8577591891930944]","[0.5509701869674397, 0.5865954883013003]","[0.7537321549972613, -0.6771151440448235]","[0.7851520268932981, -0.6337305196425574]","[-0.04414460810277432, 0.04810690413629959]",0.2270257916949512
3,58,"[0.5715350267088324, 0.5638962665212401]","[0.20033155121842627, 0.8577591891930944]","[0.5506683781920337, 0.5857424479015753]","[0.7483985349196012, -0.6701383732574261]","[0.7799669183110498, -0.6270489718283117]","[-0.041733297033597294, 0.043692362760670234]",0.2249688429325042
3,59,"[0.5700382296389932, 0.565236543267755]","[0.20033155121842627, 0.8577591891930944]","[0.5503745006264753, 0.5849023191350927]","[0.7431077230072605, -0.6632511260744369]","[0.7748080690636661, -0.6204436884118867]","[-0.03932745802503579, 0.03933155173467551]",0.2229485909291578
3,60,"[0.5685520141929786, 0.5665630455199039]","[0.20033155121842627, 0.8577591891930944]","[0.5500883986803595, 0.584074630416749]","[0.7378598775847038, -0.6564503473064125]","[0.7696754338718191, -0.6139131401607022]","[-0.036927231025238205, 0.035023169793690245]",0.22096430807638856
3,61,"[0.5670762944378093, 0.5678759462145168]","[0.20033155121842627, 0.8577591891930944]","[0.5498099278469727, 0.5832589428392392]","[0.7326550251819158, -0.6497331813805634]","[0.7645689463022718, -0.6074558798816555]","[-0.03453273318167316, 0.030765993249444845]",0.21901528883919302
3,62,"[0.5656109843874454, 0.5691754125772779]","[0.20033155121842627, 0.8577591891930944]","[0.5495389530526249, 0.582454847357185]","[0.7274930824654963, -0.6430969577128486]","[0.7594885227407151, -0.6010705358354658]","[-0.03214406266964098, 0.026558869559814235]",0.2171008486434985
3,63,"[0.5641559982225144, 0.5704616064927036]","[0.20033155121842627, 0.8577591891930944]","[0.549275347265004, 0.5816619622432905]","[0.7223738750481039, -0.6365391772053006]","[0.7544340657316948, -0.5947558057518378]","[-0.029761301915020688, 0.02240071150117373]",0.21522032283099146
3,64,"[0.5627112504724182, 0.5717346848471142]","[0.20033155121842627, 0.8577591891930944]","[0.5490189903208381, 0.5808799307876745]","[0.7172971535902032, -0.6300574997759685]","[0.7494054667808281, -0.5885104513849688]","[-0.027384520303160187, 0.01829049188112064]",0.21337306567801198
3,65,"[0.5612766561652378, 0.5729947998466661]","[0.20033155121842627, 0.8577591891930944]","[0.5487697679391836, 0.5801084192148583]","[0.712262607556354, -0.6236497328370237]","[0.7444026087005206, -0.5823332935556025]","[-0.02501377645210834, 0.014227238736384429]",0.21155844947516206
3,66,"[0.5598521309501251, 0.5742420993123402]","[0.20033155121842627, 0.8577591891930944]","[0.5485275708917561, 0.5793471147957944]","[0.707269876942534, -0.6173138206440261]","[0.7394253675684619, -0.576223207631726]","[-0.02264912011673803, 0.010210030966908423]",0.20977586366431022
3,67,"[0.55843759119624, 0.5754767269536282]","[0.20033155121842627, 0.8577591891930944]","[0.548292294306055, 0.5785957241348825]","[0.7023185622506138, -0.611047834446107]","[0.7344736143579607, -0.5701791194051901]","[-0.020290593780370125, 0.006237994362508603]",0.2080247140297332
3,68,"[0.5570329540717388, 0.5766988226225204]","[0.20033155121842627, 0.8577591891930944]","[0.5480638370807097, 0.577853971614162]","[0.697408232950566, -0.604849963372986]","[0.7295472162904775, -0.5642000013261028]","[-0.017938233982058183, 0.002310297983283194]",0.20630442194021908
3,69,"[0.5556381376058377, 0.5779085225492664]","[0.20033155121842627, 0.8577591891930944]","[0.5478421013955926, 0.5771215979788406]","[0.6925384346397401, -0.5987185060003112]","[0.7246460379532639, -0.5582848690608894]","[-0.0155920724204901, -0.0015738491408516797]",0.20461442363905386
3,70,"[0.5542530607365582, 0.579105959561267]","[0.20033155121842627, 0.8577591891930944]","[0.5476269923018968, 0.5763983590500605]","[0.6877086950811385, -0.5926518625398854]","[0.7197699422186544, -0.5524327783434831]","[-0.013252136869322806, -0.0054152010224128855]",0.20295416957892726
3,71,"[0.552877643346396, 0.5802912632863467]","[0.20033155121842627, 0.8577591891930944]","[0.5474184173796214, 0.5756840245523339]","[0.6829185292786075, -0.5866485276059172]","[0.7149187909961338, -0.5466428220922722]","[-0.010918451933549234, -0.009214477468025617]",0.20132312379891296
3,72,"[0.5515118062878388, 0.5814645603415586]","[0.20033155121842627, 0.8577591891930944]","[0.5472162864518224, 0.5749783770444282]","[0.6781674437258718, -0.580707083512608]","[0.7100924458436546, -0.5409141277682369]","[-0.008591039672032785, -0.01297236659426071]",0.1997207633408086
3,73,"[0.550155471400387, 0.5826259745085838]","[0.20033155121842627, 0.8577591891930944]","[0.5470205113466083, 0.5742812109436831]","[0.6734549399479913, -0.5748261940621512]","[0.705290768460723, -0.5352458549522]","[-0.006269920107557336, -0.016689527129801318]",0.19814657770225141
3,74,"[0.5488085615204911, 0.583775626896708]","[0.20033155121842627, 0.8577591891930944]","[0.5468310056992369, 0.573592331634794]","[0.6687805174378243, -0.5690045987856425]","[0.700513621082387, -0.5296371931213273]","[-0.00395511164250828, -0.020366590523828165]",0.1966000683241589
3,75,"[0.5474710004856154, 0.5849136360942793]","[0.20033155121842627, 0.8577591891930944]","[0.546647684787842, 0.5729115546550329]","[0.6641436760761343, -0.5632411076025108]","[0.6957608667903703, -0.5240873596069866]","[-0.0016466313955467715, -0.02400416287849283]",0.19508074811017692
3,76,"[0.5461427131334631, 0.5860401183094843]","[0.20033155121842627, 0.8577591891930944]","[0.546470465397316, 0.5722387049487134]","[0.6595439181118604, -0.5575345958668906]","[0.6910323697551383, -0.5185955977178325]","[0.000655504527705908, -0.027602826721541796]",0.1935881409759513
3,77,"[0.5448236252972394, 0.5871551875012181]","[0.20033155121842627, 0.8577591891930944]","[0.5462992657067169, 0.5715736161844379]","[0.6549807497685065, -0.55188399977193]","[0.6863279954205666, -0.5131611750135482]","[0.0029512808189551265, -0.031163142633560348]",0.1921217814261656
3,78,"[0.5435136637977024, 0.5882589555007619]","[0.20033155121842627, 0.8577591891930944]","[0.546134005196285, 0.570916130129326]","[0.650453682533458, -0.5462883120853542]","[0.6816476106411036, -0.5077833817160802]","[0.005240682797165164, -0.03468565074287189]",0.1906812141574151
3,79,"[0.5422127564326354, 0.5893515321249326]","[0.20033155121842627, 0.8577591891930944]","[0.5459746045707681, 0.5702660960750052]","[0.6459622341790857, -0.5407465781917298]","[0.6769910837797796, -0.5024615292464542]","[0.007523696276265257, -0.03817087209985481]",0.18926599368510733
3,80,"[0.5409208319642773, 0.5904330252813161]","[0.20033155121842627, 0.8577591891930944]","[0.545820985696271, 0.5696233703106638]","[0.6415059295576085, -0.5352578924188164]","[0.6723582847741134, -0.4971949488763822]","[0.009800307463987412, -0.041619309941304694]",0.18787568399269833
3,81,"[0.5396378201051621, 0.5915035410661538]","[0.20033155121842627, 0.8577591891930944]","[0.545673071548279, 0.568987815638932]","[0.6370843012057198, -0.5298213946271517]","[0.6677490851758613, -0.4919829904848819]","[0.012070502886233792, -0.0450314508544436]",0.1865098582016812
