robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
12,1,"[0.545572768442025, 0.5661245063767308]","[0.7555875919023212, 0.9542547028880555]","[0.5169378388003194, 0.5122626317647094]","[-0.4257566328489335, -0.7870327679450535]","[-0.3684867735655224, -0.6793090187210107]","[-0.057269859283411106, -0.10772374922404282]",0.19810023017605477
12,2,"[0.5464242817077228, 0.567698571912621]","[0.7555875919023212, 0.9542547028880555]","[0.5197014981215378, 0.5198750589927968]","[-0.36277612897456213, -0.6611566261073965]","[-0.3702256099340635, -0.6870299386951856]","[-0.053445567172370145, -0.09564702583964824]",0.19587600872178704
12,3,"[0.547149833965672, 0.5690208851648357]","[0.7555875919023212, 0.9542547028880555]","[0.5213887814006043, 0.5151953136345251]","[-0.36498367497295453, -0.7054406048236544]","[-0.3705056212561766, -0.6735816066918803]","[-0.05152210513013533, -0.10765114306062129]",0.19505613483310633
12,4,"[0.5478798013156179, 0.570431766374483]","[0.7555875919023212, 0.9542547028880555]","[0.5203408080013605, 0.5114158589184464]","[-0.38111512351724663, -0.6979708867598404]","[-0.36584539320774334, -0.6614172396062791]","[-0.05507798662851471, -0.11803181491207315]",0.19427971900137164
12,5,"[0.5486420315626523, 0.5718277081480027]","[0.7555875919023212, 0.9542547028880555]","[0.5181668267324074, 0.5092374272473226]","[-0.38991091233800357, -0.679763723490373]","[-0.3590357519848968, -0.6521914838588815]","[-0.06095040966048981, -0.12518056180136017]",0.19343852448561216
12,6,"[0.5494218533873283, 0.5731872355949834]","[0.7555875919023212, 0.9542547028880555]","[0.5156962193869995, 0.5082885236582889]","[-0.3921295654997902, -0.6621185951906458]","[-0.3516253358293939, -0.645317253100094]","[-0.0674512680006576, -0.129797423873389]",0.1925310614463785
12,7,"[0.5502061125183279, 0.5745114727853647]","[0.7555875919023212, 0.9542547028880555]","[0.5133319184008328, 0.5081607973448707]","[-0.38984549054085504, -0.6470826108568468]","[-0.34438940935649553, -0.6400552444124923]","[-0.07374838823499008, -0.132701350880988]",0.19157237937368482
12,8,"[0.5509858034994095, 0.5758056380070784]","[0.7555875919023212, 0.9542547028880555]","[0.5112581798462031, 0.5085881770663302]","[-0.38459342282476483, -0.6342148647494874]","[-0.3376938542300518, -0.6359067000686074]","[-0.07945524730641274, -0.13443492188149642]",0.19057241054976246
12,9,"[0.551754990345059, 0.5770740677365773]","[0.7555875919023212, 0.9542547028880555]","[0.5095474765928474, 0.5094083447906121]","[-0.37746352765402524, -0.6228438104044145]","[-0.33169167836054325, -0.632562969000219]","[-0.08441502750442331, -0.13533144589193036]",0.18953707284192298
12,10,"[0.552509917400367, 0.5783197553573861]","[0.7555875919023212, 0.9542547028880555]","[0.508213676647139, 0.5105181407389207]","[-0.36925776938077753, -0.6125288719423444]","[-0.3264221156480978, -0.629826988748101]","[-0.08859248150645604, -0.1356032292369309]",0.18847092095677373
12,11,"[0.5532484329391286, 0.5795448131012708]","[0.7555875919023212, 0.9542547028880555]","[0.5072401358763562, 0.5118465493064751]","[-0.360569624334602, -0.6030473465627717]","[-0.3218633832133947, -0.6275629047429371]","[-0.09201659412554486, -0.13539652758959142]",0.18737847324145787
12,12,"[0.5539695721877979, 0.5807509077943963]","[0.7555875919023212, 0.9542547028880555]","[0.50659528941233, 0.5133406803937336]","[-0.35182949910743716, -0.5943049985697594]","[-0.3179623304332045, -0.6256691808661254]","[-0.09474856555093569, -0.13482045480132543]",0.18626452610700123
12,13,"[0.5546732311860127, 0.5819395177915359]","[0.7555875919023212, 0.9542547028880555]","[0.5062415053750118, 0.5149588317065882]","[-0.34333834751417724, -0.5862665665854164]","[-0.3146516149728151, -0.6240651352401334]","[-0.09686345162200194, -0.13396137216989534]",0.18513401733159662
12,14,"[0.5553599078810411, 0.5831120509247066]","[0.7555875919023212, 0.9542547028880555]","[0.5061400872181331, 0.5166670221259942]","[-0.3352959291068877, -0.5789158788749683]","[-0.31185969084932585, -0.6226842520890153]","[-0.09843964132581595, -0.13289005759742478]",0.18399177289324858
12,15,"[0.5560304997392548, 0.5842698826824566]","[0.7555875919023212, 0.9542547028880555]","[0.5062540031532974, 0.5184371435418484]","[-0.32782482831617943, -0.5722368557804486]","[-0.30951649047140944, -0.621470709958103]","[-0.0995529931719148, -0.13166547828121633]",0.1828422844547623
12,16,"[0.5566861493958871, 0.5854143563940175]","[0.7555875919023212, 0.9542547028880555]","[0.5065492604065505, 0.5202458521693607]","[-0.32099033471205596, -0.566206409523119]","[-0.3075564848320621, -0.6203773853836937]","[-0.10027377797867332, -0.13033700844931362]",0.18168956245534962
12,17,"[0.5573281300653112, 0.5865467692130637]","[0.7555875919023212, 0.9542547028880555]","[0.5069954767151076, 0.5220738023720446]","[-0.31481639099134023, -0.5607932621969758]","[-0.3059201476436533, -0.6193645270361492]","[-0.1006653067004073, -0.12894593368203822]",0.18053706419733237
12,18,"[0.5579577628472939, 0.5876683557374577]","[0.7555875919023212, 0.9542547028880555]","[0.5075659868049525, 0.5239050506344342]","[-0.3092980354938169, -0.555959291771127]","[-0.30455446123383983, -0.6183987451157532]","[-0.10078355208468293, -0.12752661020604705]",0.17938768040286435
12,19,"[0.5585763589182816, 0.5887802743209999]","[0.7555875919023212, 0.9542547028880555]","[0.5082376909819128, 0.5257265573341765]","[-0.30441088142095013, -0.5516616692859354]","[-0.30341286368261533, -0.6174521665578291]","[-0.10067733587273753, -0.12610743397364677]",0.17824376130222352
12,20,"[0.5591851806811236, 0.5898835976595718]","[0.7555875919023212, 0.9542547028880555]","[0.5089907720875863, 0.5275277564494917]","[-0.300118187956537, -0.5478549833592221]","[-0.3024548869740281, -0.6165016962788232]","[-0.1003888171870746, -0.12471168242016017]",0.17710716608729166
12,21,"[0.5597854170570367, 0.5909793076262903]","[0.7555875919023212, 0.9542547028880555]","[0.50980835662596, 0.5293001803263117]","[-0.29637603083497993, -0.5444930347737421]","[-0.3016456409146311, -0.6155283613835689]","[-0.09995412086215327, -0.1233582545999572]",0.17597932365917168
