robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
6,1,"[0.017907824927298525, 0.6308444810367178]","[0.5538289050910586, 0.8217382528417506]","[0.30452938952973224, 0.5638448584692638]","[-1.0145178474070335, -0.39518746812355654]","[-1.587760976611901, -0.26118822298864863]","[0.5732431292048674, -0.1339992451349079]",0.401628619925239
6,2,"[0.01993686062211259, 0.6316348559729649]","[0.5538289050910586, 0.8217382528417506]","[0.34740882952171126, 0.5915518712234339]","[-1.4920463944748548, -0.20009324935134815]","[-1.6572336329571695, -0.3080574211884157]","[0.6549439377991974, -0.08016596949906196]",0.4191400991215519
6,3,"[0.0229209534110623, 0.6320350424716675]","[0.5538289050910586, 0.8217382528417506]","[0.3689497587439462, 0.5980497763467302]","[-1.5696855454094971, -0.28031183726234293]","[-1.6846677529591838, -0.31823294171527894]","[0.6920576106657678, -0.0679705322498747]",0.42665240037208246
6,4,"[0.026060324501881293, 0.6325956661461922]","[0.5538289050910586, 0.8217382528417506]","[0.38666643910338483, 0.5985836889787254]","[-1.5768143488455089, -0.31755812050654875]","[-1.704628167461061, -0.31706361448967646]","[0.7212122292030071, -0.06802395433493369]",0.43238881878995145
6,5,"[0.02921395319957231, 0.6332307823872053]","[0.5538289050910586, 0.8217382528417506]","[0.4028067316352533, 0.5974822151351672]","[-1.5748015505909327, -0.3286889164646889]","[-1.7216969049671986, -0.31266751985542196]","[0.747185556871362, -0.07149713450407624]",0.43752048590915654
6,6,"[0.03236355630075417, 0.6338881602201347]","[0.5538289050910586, 0.8217382528417506]","[0.41747026553359423, 0.5961321249901987]","[-1.5758707539898338, -0.3286012942872769]","[-1.7361227741997212, -0.30773932182934705]","[0.7702134184656801, -0.07551207045987196]",0.44197319341013186
6,7,"[0.03551529780873384, 0.6345453628087093]","[0.5538289050910586, 0.8217382528417506]","[0.43059871484834755, 0.5948881296988244]","[-1.5812465282176154, -0.32463877058883384]","[-1.7477773652359543, -0.3030027604682898]","[0.7901668340792274, -0.07931446621976979]",0.44558741587480444
6,8,"[0.03867779086516907, 0.635194640349887]","[0.5538289050910586, 0.8217382528417506]","[0.4422122211755425, 0.593801996948399]","[-1.5898697904937866, -0.3197648838127338]","[-1.7566642030104513, -0.2985804668610486]","[0.8070688606207468, -0.08278528680297614]",0.4482772384860023
6,9,"[0.04185753044615664, 0.6358341701175125]","[0.5538289050910586, 0.8217382528417506]","[0.4524014207458938, 0.5928462724119735]","[-1.6003937754861566, -0.31505393779414465]","[-1.7629217518293308, -0.29442994957850593]","[0.8210877805994743, -0.08597579541107803]",0.45002983711975697
6,10,"[0.045058317997128956, 0.6364642779931008]","[0.5538289050910586, 0.8217382528417506]","[0.4612947200338974, 0.5919819558123648]","[-1.6116656316904174, -0.310811970380799]","[-1.7667666978540426, -0.29047976977197487]","[0.8324728040735369, -0.088964644361472]",0.45088223347851464
6,11,"[0.04828164926050979, 0.6370859019338624]","[0.5538289050910586, 0.8217382528417506]","[0.4690341055377336, 0.59117668303686]","[-1.6228116859369666, -0.3070484301126106]","[-1.7684489329601005, -0.28666810780117213]","[0.8415049125544476, -0.09181843779400478]",0.4509007758323533
6,12,"[0.05152727263238372, 0.6376999987940876]","[0.5538289050910586, 0.8217382528417506]","[0.47576067675498046, 0.5904075988996144]","[-1.6332150414576077, -0.3036723861999769]","[-1.768223392338024, -0.28295018828527435]","[0.8484668082451935, -0.0945847997889464]",0.4501665059586646
6,13,"[0.05479370271529894, 0.6383073435664876]","[0.5538289050910586, 0.8217382528417506]","[0.48160690211094964, 0.589659950620208]","[-1.6424680402035627, -0.3005730196318915]","[-1.7663341636636907, -0.279296511247223]","[0.8536263987913014, -0.09729478589255902]",0.4487655001047044
6,14,"[0.058078638795706065, 0.6389084896057513]","[0.5538289050910586, 0.8217382528417506]","[0.48669301077919624, 0.5889249190514328]","[-1.6503243598941473, -0.2976505380416781]","[-1.7630064021609875, -0.2756890994742254]","[0.8572287439669803, -0.09996714110863691]",0.4467828223333887
6,15,"[0.06137928751549436, 0.6395037906818347]","[0.5538289050910586, 0.8217382528417506]","[0.49112579741465817, 0.5881977132991635]","[-1.6566577507348463, -0.29482567039429414]","[-1.7584429529696233, -0.2721179850310236]","[0.8594930197983276, -0.10261215476534247]",0.4442989637612511
