robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
8,1,"[0.05130673851822224, 0.8281092272687437]","[0.3103297737633065, 0.7144267683506479]","[0.20498031741392284, 0.703605957591638]","[-0.36437249159446783, 0.10286164815908594]","[-0.671719649385869, 0.3518681875132973]","[0.3073471577914012, -0.24900653935421135]",0.0995749507586923
8,2,"[0.05167111100981671, 0.8280063656205846]","[0.3103297737633065, 0.7144267683506479]","[0.2048256056665492, 0.703730916502433]","[-0.6715099886416483, 0.3518902847759332]","[-0.6704718201637121, 0.351434643658025]","[0.30630898931346495, -0.24855089823630316]",0.09925497197696329
8,3,"[0.05234262099845836, 0.8276544753358087]","[0.3103297737633065, 0.7144267683506479]","[0.3229188052803572, 0.6082011939354928]","[-0.31692803169283096, 0.06533970213295298]","[-0.7865504898115951, 0.4459086953706376]","[0.5411523685637977, -0.4389065628006319]",0.14006349172978969
8,4,"[0.05265954903015119, 0.8275891356336758]","[0.3103297737633065, 0.7144267683506479]","[0.3225642233234084, 0.6084877445181357]","[-0.5518090648684197, 0.2559165775777917]","[-0.7852451237595679, 0.4454261256815958]","[0.5398093485865144, -0.4382027822310801]",0.13962664248019074
8,5,"[0.053211358095019604, 0.8273332190560979]","[0.3103297737633065, 0.7144267683506479]","[0.322799104356584, 0.6082971676426908]","[-0.5496793547930925, 0.2547663035552172]","[-0.7838245775981383, 0.44484895282430714]","[0.5391754925231288, -0.4380721028268142]",0.13918491866325536
8,6,"[0.0537610374498127, 0.8270784527525427]","[0.3103297737633065, 0.7144267683506479]","[0.32267879206170935, 0.6083937726402373]","[-0.78418825590331, 0.44503885070558935]","[-0.7820552272388843, 0.4439880489160949]","[0.5378355092237933, -0.4373693602246107]",0.13858779248275
8,7,"[0.05454522570571601, 0.8266334139018371]","[0.3103297737633065, 0.7144267683506479]","[0.32291330096281956, 0.608203500093087]","[-0.7818295754469609, 0.44370079670553]","[-0.7799371713722845, 0.4428432049111285]","[0.5367361505142071, -0.4368598276175002]",0.13788259186272622
8,8,"[0.05532705528116297, 0.8261897131051316]","[0.3103297737633065, 0.7144267683506479]","[0.4131210253206888, 0.5352307445195632]","[-0.33020823970935675, 0.07871432315100124]","[-0.8677994070038129, 0.5144848580945357]","[0.7155879400790517, -0.5819179371711367]",0.18385416545198852
8,9,"[0.05565726352087232, 0.8261109987819806]","[0.3103297737633065, 0.7144267683506479]","[0.41266940398495117, 0.5355957309931177]","[-0.5091814423702298, 0.2240587048550413]","[-0.8663571609489473, 0.5138837286515282]","[0.7140242809281577, -0.5810305355777257]",0.1832598494288107
8,10,"[0.05616644496324255, 0.8258869400771255]","[0.3103297737633065, 0.7144267683506479]","[0.4125775159704983, 0.5356692794175993]","[-0.6876206558680695, 0.36896898023630437]","[-0.8647377286073837, 0.5131380041124813]","[0.7128221420145116, -0.5804353213190523]",0.18264993863563878
8,11,"[0.05685406561911062, 0.8255179710968892]","[0.3103297737633065, 0.7144267683506479]","[0.41960822696990535, 0.5792281065864612]","[-0.6650258590500701, 0.4988197528388147]","[-0.8697055776391865, 0.4684722700029106]","[0.7255083227015895, -0.492579729020856]",0.17271582941574978
