robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
12,1,"[0.545572768442025, 0.5661245063767308]","[0.7555875919023212, 0.9542547028880555]","[0.5169378388003194, 0.5122626317647094]","[-0.47157252027566243, -0.8732117673242878]","[-0.4143026609922513, -0.765488018100245]","[-0.057269859283411106, -0.10772374922404282]",0.19512338159020953
12,2,"[0.5465159134825763, 0.5678709299113794]","[0.7555875919023212, 0.9542547028880555]","[0.5197931298963913, 0.5200474169915553]","[-0.4053493191627513, -0.7373295307815981]","[-0.4127988001222527, -0.7632028433693873]","[-0.053445567172370145, -0.09564702583964824]",0.19330350629199938
12,3,"[0.5473266121209018, 0.5693455889729426]","[0.7555875919023212, 0.9542547028880555]","[0.5214681274788232, 0.5153255849011481]","[-0.4060231805052228, -0.7912620902306087]","[-0.4113502626344229, -0.7590142270158667]","[-0.051716969284157255, -0.10804000814358905]",0.19188634388122422
12,4,"[0.5481386584819122, 0.5709281131534039]","[0.7555875919023212, 0.9542547028880555]","[0.5204113523366907, 0.5115972834541631]","[-0.4247982135321611, -0.7915067314548273]","[-0.40935240561177355, -0.7547870135294551]","[-0.05545461229044313, -0.1186616593984815]",0.19040322946075028
12,5,"[0.5489882549089765, 0.5725111266163135]","[0.7555875919023212, 0.9542547028880555]","[0.5182614363024889, 0.5094759833003022]","[-0.4379949103752539, -0.7786509062634543]","[-0.40705331026539177, -0.7508801238802816]","[-0.061453637212975254, -0.1260702866320227]",0.18890320073828346
12,6,"[0.5498642447297271, 0.5740684284288404]","[0.7555875919023212, 0.9542547028880555]","[0.5158394727760625, 0.5085703014520487]","[-0.44513630128513726, -0.7643942957633941]","[-0.4046417399544553, -0.7472729235230717]","[-0.0680495439073292, -0.13099625395358339]",0.1874084678334699
12,7,"[0.5507545173322973, 0.5755972170203673]","[0.7555875919023212, 0.9542547028880555]","[0.5135391060802447, 0.5084687477301028]","[-0.44764177843085656, -0.7513729141262827]","[-0.4022230668896372, -0.7438892778773235]","[-0.07443082250410527, -0.134256938580529]",0.18592720186383885
12,8,"[0.551649800889159, 0.5770999628486199]","[0.7555875919023212, 0.9542547028880555]","[0.5115371526330428, 0.5089066700380935]","[-0.44673289569985575, -0.7395618932658231]","[-0.399853052375101, -0.740670821516766]","[-0.08022529651223254, -0.13638658562105266]",0.18446225551098858
12,9,"[0.5525432666805588, 0.5785790866351516]","[0.7555875919023212, 0.9542547028880555]","[0.5099004770039728, 0.5097233927036913]","[-0.44336939197805864, -0.7285585144454878]","[-0.3975600925082076, -0.7375800937195157]","[-0.08528557935317194, -0.1377113878629206]",0.18301511806157839
12,10,"[0.5534300054645148, 0.5800362036640425]","[0.7555875919023212, 0.9542547028880555]","[0.5086388408980935, 0.5108168960563989]","[-0.4383201847740256, -0.7180982723589845]","[-0.39535693996232846, -0.7345931369264972]","[-0.08958232913284259, -0.13843861521528722]",0.18158693101272153
12,11,"[0.5543066458340629, 0.5814724002087605]","[0.7555875919023212, 0.9542547028880555]","[0.5077327160917459, 0.5121169403028184]","[-0.43219702140975474, -0.7080803120735764]","[-0.3932471061880532, -0.7316935133774016]","[-0.093147859484634, -0.1387109198118841]",0.18017859551605134
12,12,"[0.5551710398768823, 0.5828885608329076]","[0.7555875919023212, 0.9542547028880555]","[0.5071486347207863, 0.5135712698634438]","[-0.42547441412244763, -0.6985002298835464]","[-0.3912286230196585, -0.7288688259164029]","[-0.09604481031219203, -0.13863458193892764]",0.17879070961312182
12,13,"[0.5560219887051272, 0.5842855612926747]","[0.7555875919023212, 0.9542547028880555]","[0.5068478302597723, 0.5151388163351076]","[-0.41850884328040516, -0.6893926066012213]","[-0.38929637470531697, -0.726108934199248]","[-0.09834831689070977, -0.13829348991513424]",0.1774235327319863
