robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
3,1,"[0.6676232521200067, 0.45368456071578794]","[0.20033155121842627, 0.8577591891930944]","[0.6645195789937787, 0.6080656718099298]","[0.8553405790530766, -0.572547923859232]","[0.9352041364284065, -0.8390254791734412]","[-0.006207346252456114, 0.30876222218828364]",0.3840221551355189
3,2,"[0.6667679115409536, 0.4542571086396472]","[0.20033155121842627, 0.8577591891930944]","[0.6646006947291576, 0.6078284509392453]","[0.8615228655134042, -0.8816226340299759]","[0.9333061640074138, -0.837718429566814]","[-0.004334433623591982, 0.30714268459919625]",0.38273569264232804
3,3,"[0.6659063886754402, 0.45513873127367716]","[0.20033155121842627, 0.8577591891930944]","[0.6645999308334654, 0.6081408255316731]","[0.8962007571397252, -0.857951412546912]","[0.9314109664824227, -0.8358413346904336]","[-0.0026129156839496126, 0.306004188515992]",0.3812042971763087
3,4,"[0.6650101879183005, 0.45599668268622406]","[0.20033155121842627, 0.8577591891930944]","[0.6596246043917768, 0.6545899132005606]","[0.8635231201951366, -0.6885584674502961]","[0.9304343901050531, -0.8432436591166079]","[-0.01077116705304726, 0.39718646102867305]",0.3812861746115408
3,5,"[0.6641466647981054, 0.45668524115367437]","[0.20033155121842627, 0.8577591891930944]","[0.6578429575234741, 0.652628414878999]","[0.8744268977175846, -0.7808682161051741]","[0.9288909686142844, -0.8413365308239049]","[-0.012607414549262508, 0.3918863474506493]",0.3798281177863536
3,6,"[0.6632722379003878, 0.45746610936977955]","[0.20033155121842627, 0.8577591891930944]","[0.631791367166258, 0.6333593753083482]","[0.7865490730999407, -0.9378511660481761]","[0.932177547510749, -0.8357648128343433]","[-0.0629617414682595, 0.35178653187713727]",0.37774157776247225
3,7,"[0.6624856888272879, 0.4584039605358277]","[0.20033155121842627, 0.8577591891930944]","[0.6215354185004138, 0.6283364251500709]","[0.8485929291810779, -0.8725857646932245]","[0.932498329283098, -0.8326969502373819]","[-0.08190054065374808, 0.33986492922848643]",0.3761264422818598
3,8,"[0.6616370958981068, 0.45927654630052095]","[0.20033155121842627, 0.8577591891930944]","[0.6087866346108608, 0.617418304402028]","[0.8121689002504449, -0.9215134620466248]","[0.9331811816168103, -0.8285936374054482]","[-0.10570092257449204, 0.3162835162030142]",0.3743714209302379
3,9,"[0.6608249269978563, 0.46019805976256756]","[0.20033155121842627, 0.8577591891930944]","[0.6160614471791697, 0.6178486848609716]","[0.9181244553070932, -0.8631095310303296]","[0.9299394475225975, -0.8266523838807344]","[-0.08952695963737334, 0.315301250196808]",0.37279474964275106
3,10,"[0.6599068025425492, 0.46106116929359786]","[0.20033155121842627, 0.8577591891930944]","[0.6264194813920665, 0.6299376984223359]","[0.9533307769227228, -0.777489798914996]","[0.9258479668783424, -0.8271713456247406]","[-0.06697464230096539, 0.33775305825747615]",0.3715427988986526
3,11,"[0.6589534717656265, 0.46183865909251287]","[0.20033155121842627, 0.8577591891930944]","[0.6262300938096551, 0.6334829184258716]","[0.9535646403345982, -0.7848716916093612]","[0.9237885166855947, -0.8261699120678347]","[-0.06544675591194271, 0.3432885186667174]",0.3701403892842225
