robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
10,1,"[0.9449452491420745, 0.48397576650758306]","[0.6101967643848941, 0.06150028342531899]","[0.5190485843944784, 0.46872753950719054]","[-0.0971170270313122, 0.8175041575638216]","[0.7546763024638798, 0.8480006115646066]","[-0.851793329495192, -0.030496454000785045]",0.3087041295997988
10,2,"[0.9450423661691058, 0.48315826235001924]","[0.6101967643848941, 0.06150028342531899]","[0.4960504008026715, 0.5179861014580951]","[0.6653429231534578, 1.0348521994456878]","[0.7594895966417101, 0.8363503900277853]","[-0.8979839307328685, 0.0696556782161517]",0.31019770455914886
10,3,"[0.9443770232459523, 0.48212341015057353]","[0.6101967643848941, 0.06150028342531899]","[0.4847380023996687, 0.5411408829852047]","[0.6956950777787038, 0.9715100683321884]","[0.7602883218913731, 0.8294427588835829]","[-0.9192780416925672, 0.11803494566926231]",0.3100753693070051
10,4,"[0.9436813281681736, 0.48115190008224135]","[0.6101967643848941, 0.06150028342531899]","[0.48343338867195784, 0.5534152650762235]","[0.7485478780284618, 0.9247790493869795]","[0.7590187154658021, 0.8248505603150482]","[-0.9204958789924316, 0.14452672998796434]",0.3090244496175693
10,5,"[0.9429327802901452, 0.48022712103285436]","[0.6101967643848941, 0.06150028342531899]","[0.4850654942733765, 0.5602822734686428]","[0.7734795497085755, 0.8917157998082365]","[0.7570454890138558, 0.8214426447279131]","[-0.9157345720335374, 0.16011030487157685]",0.30765054871689457
10,6,"[0.9421593007404366, 0.47933540523304613]","[0.6101967643848941, 0.06150028342531899]","[0.48777991667817344, 0.5643492738982574]","[0.7869155203142382, 0.8690699432347544]","[0.7548009495235377, 0.818667469882412]","[-0.9087587681245264, 0.17002773733042253]",0.30615411281230576
10,7,"[0.9413723852201223, 0.47846633528981136]","[0.6101967643848941, 0.06150028342531899]","[0.4906937089322288, 0.5668737952226565]","[0.7922934930084915, 0.8532965545317619]","[0.7524869769280351, 0.8162506117424158]","[-0.9013573525757871, 0.1768149198656902]",0.30463069506630003
10,8,"[0.9405800917271139, 0.4776130387352796]","[0.6101967643848941, 0.06150028342531899]","[0.49345961629892304, 0.5685011716107775]","[0.7928457780000819, 0.8419504716497329]","[0.7501907497700777, 0.8140478840448216]","[-0.8942409508563817, 0.1817762657509958]",0.303120705341836
10,9,"[0.9397872459491138, 0.47677108826362985]","[0.6101967643848941, 0.06150028342531899]","[0.49595218010620623, 0.5695834499473034]","[0.7905739356792917, 0.8335166919296366]","[0.7479479762970208, 0.811979137339887]","[-0.8876701316858151, 0.18562472336734703]",0.30164009690410054
10,10,"[0.9389966720134345, 0.4759375715717002]","[0.6101967643848941, 0.06150028342531899]","[0.49814468059438244, 0.5703223648304333]","[0.786729933656523, 0.8270430512777565]","[0.7457702135408912, 0.8099976176410157]","[-0.8817039828381041, 0.18876958651746623]",0.300193541816327
10,11,"[0.938209942079778, 0.47511052852042246]","[0.6101967643848941, 0.06150028342531899]","[0.5000514539374699, 0.5708380167723357]","[0.7820691912750871, 0.8219090196376068]","[0.7436580530182295, 0.8080749925398243]","[-0.8763169762846164, 0.19145497650382648]",0.2987807408629443
