robot_id,iteration,position,target,sigma_est,grad_est,grad_z,grad_sigma_z,local_cost
3,1,"[0.6666867958055748, 0.45449432951033164]","[0.20033155121842627, 0.8577591891930944]","[0.7431943799451716, 0.6570732517683838]","[1.0704241406255712, -0.44188765930103147]","[0.9174089723463776, -0.8470455038171358]","[0.1530151682791936, 0.40515784451610437]",0.3847989242263085
3,2,"[0.6645459475243236, 0.4553781048289337]","[0.20033155121842627, 0.8577591891930944]","[0.7437005636383629, 0.7161188653468232]","[0.9216393882839249, -0.6202112804090489]","[0.9125978693889868, -0.8569103208318992]","[0.15830923222807858, 0.521481521035779]",0.38483066253648734
3,3,"[0.6627026687477557, 0.4566185273897518]","[0.20033155121842627, 0.8577591891930944]","[0.7271780564992691, 0.7330821377202661]","[0.8192237134771501, -0.7563255103694789]","[0.9118471575083562, -0.857574045672788]","[0.1289507755030268, 0.5529272206610286]",0.3827598012236137
3,4,"[0.6610642213208014, 0.4581311784104907]","[0.20033155121842627, 0.8577591891930944]","[0.7082867046927529, 0.7327732178399444]","[0.7674107681819045, -0.8568753023329488]","[0.9120208435303601, -0.854184429451098]","[0.0944449667439029, 0.5492840788589074]",0.3797429615775033
3,5,"[0.6595293997844376, 0.4598449290151566]","[0.20033155121842627, 0.8577591891930944]","[0.6901765945558005, 0.7262334355640307]","[0.7382890335883604, -0.914439126736839]","[0.9122662581777501, -0.8491062216656503]","[0.06129438954272581, 0.5327770130977483]",0.37638863127747824
3,6,"[0.6580528217172609, 0.4616738072686303]","[0.20033155121842627, 0.8577591891930944]","[0.6737832596845487, 0.7177533494760244]","[0.7231458237592576, -0.9438979438891137]","[0.9122964534042116, -0.843386672290407]","[0.03146087593457558, 0.5121590844147883]",0.37297480910289504
3,7,"[0.6566065300697423, 0.4635616031564085]","[0.20033155121842627, 0.8577591891930944]","[0.6593155091113355, 0.7090294469583837]","[0.7175041559953741, -0.9568412578659229]","[0.9120081618943136, -0.8374887408337668]","[0.005417958083186347, 0.49093568760395034]",0.3696047732537432
3,8,"[0.6551715217577516, 0.4654752856721403]","[0.20033155121842627, 0.8577591891930944]","[0.6467135069025965, 0.7007099783464341]","[0.7183499008523274, -0.96033867063147]","[0.9113715440496817, -0.8316147455767668]","[-0.016916029710310143, 0.4704693853485876]",0.36630674962713744
3,9,"[0.6537348219560469, 0.46739596301340325]","[0.20033155121842627, 0.8577591891930944]","[0.6358151272485935, 0.6930148946175432]","[0.7234801198872896, -0.9584048083998035]","[0.910390480416732, -0.8258502386802102]","[-0.03583938941490694, 0.45123786320827985]",0.36308047604464905
3,10,"[0.6522878617162724, 0.4693127726302029]","[0.20033155121842627, 0.8577591891930944]","[0.6264262049175101, 0.6859880096848305]","[0.7312708700789534, -0.9533030451696423]","[0.9090849523554447, -0.8202278805367085]","[-0.05172331359752458, 0.4333504741092553]",0.3599168235038826
3,11,"[0.6508253199761145, 0.47121937872054215]","[0.20033155121842627, 0.8577591891930944]","[0.6183519474967012, 0.6796022440362304]","[0.7405352007674295, -0.946336837459671]","[0.9074822120112591, -0.8147561940082421]","[-0.06494674495882657, 0.41676573063137645]",0.35680545461739827
3,12,"[0.6493442495745796, 0.4731120523954615]","[0.20033155121842627, 0.8577591891930944]","[0.6114107722687165, 0.6738044499232734]","[0.7504177899301228, -0.9382832042229753]","[0.9056120921734793, -0.8094327531008281]","[-0.0758669546117261, 0.40138479505562374]",0.3537374618442884
3,13,"[0.6478434139947193, 0.47498861880390747]","[0.20033155121842627, 0.8577591891930944]","[0.6054397044577209, 0.668534670553385]","[0.7603141653185863, -0.9296231808943223]","[0.9035044674599858, -0.8042503511282693]","[-0.08480741907399691, 0.38709210349895506]",0.35070599175460226
3,14,"[0.6463227856640822, 0.4768478651656961]","[0.20033155121842627, 0.8577591891930944]","[0.6002956449274378, 0.6637342905747501]","[0.7698087087061495, -0.9206648536029804]","[0.9011878970386407, -0.7991999331366073]","[-0.09205428147328876, 0.37377285081810796]",0.34770612134332207
3,15,"[0.6447831682466699, 0.47868919487290207]","[0.20033155121842627, 0.8577591891930944]","[0.5958546498399497, 0.6593492600623183]","[0.7786271432098127, -0.9116106674191775]","[0.8986889377378313, -0.7942720016782678]","[-0.09785703681344038, 0.3613201303788325]",0.3447345063797033
3,16,"[0.6432259139602503, 0.48051241620774043]","[0.20033155121842627, 0.8577591891930944]","[0.5920103191491268, 0.655331112739778]","[0.7866001475756039, -0.9025956478528211]","[0.8960318444458728, -0.7894572852771153]","[-0.10243118962224695, 0.34963739306407504]",0.3417890056572514
3,17,"[0.6416527136650991, 0.4823176075034461]","[0.20033155121842627, 0.8577591891930944]","[0.5886718612615395, 0.6516370064326378]","[0.7936355149298331, -0.8937100927964049]","[0.8932384953740576, -0.7847470431651349]","[-0.1059617048071193, 0.33863879785838336]",0.33886835264242243
3,18,"[0.6400654426352395, 0.4841050276890389]","[0.20033155121842627, 0.8577591891930944]","[0.5857621243707212, 0.648229350894264]","[0.7996968856550887, -0.8850136859149484]","[0.89032844648653, -0.780133187649156]","[-0.10860663652903657, 0.32824864641045026]",0.33597189205408345
3,19,"[0.6384660488639293, 0.4858750550608688]","[0.20033155121842627, 0.8577591891930944]","[0.5832157373105917, 0.6450752857360784]","[0.8047875508698571, -0.8765446699925588]","[0.8873190576016736, -0.775608314399493]","[-0.11050062310667519, 0.3184004613504192]",0.33309937828373043
3,20,"[0.6368564737621896, 0.48762814440085395]","[0.20033155121842627, 0.8577591891930944]","[0.5809774232839104, 0.6421461299238878]","[0.8089381741710697, -0.868326043581618]","[0.8842256551831824, -0.7711656866890876]","[-0.11175810095655825, 0.3090359710460676]",0.3302508259340791
3,21,"[0.6352385974138475, 0.4893647964880172]","[0.20033155121842627, 0.8577591891930944]","[0.5790005071895811, 0.6394168570759026]","[0.8121975436012258, -0.8603698807765425]","[0.8810617104356957, -0.7667991975277314]","[-0.1124761804485328, 0.3001041211757708]",0.32742640177484317
3,22,"[0.633614202326645, 0.49108553624957024]","[0.20033155121842627, 0.8577591891930944]","[0.5772456149126521, 0.6368656184645093]","[0.8146256660532288, -0.8526804165924131]","[0.8778390196992361, -0.762503322330036]","[-0.11273717482798573, 0.2915601644298781]",0.3246263485160787
3,23,"[0.6319849509945386, 0.4927908970827551]","[0.20033155121842627, 0.8577591891930944]","[0.5756795518391058, 0.6344733201026814]","[0.8162886693572198, -0.8452562900531292]","[0.8745678793833112, -0.7582730688246638]","[-0.11261079831086551, 0.2833648460398527]",0.32185093248089913
3,24,"[0.6303523736558241, 0.49448140966286136]","[0.20033155121842627, 0.8577591891930944]","[0.5742743430129091, 0.6322232530198144]","[0.8172550952170264, -0.8380921947735617]","[0.8712572510033786, -0.7541039277318566]","[-0.11215606128582989, 0.2754836867139061]",0.3191004089233685
3,25,"[0.62871786346539, 0.4961575940524085]","[0.20033155121842627, 0.8577591891930944]","[0.5730064159468025, 0.63010077264399]","[0.8175932576815366, -0.8311801025922648]","[0.8679149139976451, -0.749991825999688]","[-0.11142289503717517, 0.267886357183163]",0.3163750001764249
3,26,"[0.627082676950027, 0.497819954257593]","[0.20033155121842627, 0.8577591891930944]","[0.5718559075260519, 0.6280930220489651]","[0.8173694132559919, -0.8245101738693233]","[0.8645476053479964, -0.7459330834292771]","[-0.11045353884795017, 0.2605461355827442]",0.313674882984421
